"P1";"P2";"Vainqueur"
"Vert-de-Fer";"Nigirigon (Forme Affalée)";"Vert-de-Fer"
"Serpente-Eau";"Fulgulairo";"Fulgulairo"
"Serpente-Eau";"Carmadura";"Serpente-Eau"
"Serpente-Eau";"Gambex";"Gambex"
"Vert-de-Fer";"Oyacata";"Vert-de-Fer"
"Serpente-Eau";"Courrousinge";"Serpente-Eau"
"Vert-de-Fer";"Terraiste";"Terraiste"
"Vert-de-Fer";"Scovilain";"Vert-de-Fer"
"Serpente-Eau";"Garde-de-Fer";"Serpente-Eau"
"Vert-de-Fer";"Gromago";"Vert-de-Fer"
"Serpente-Eau";"Têtes-de-Fer";"Serpente-Eau"
"Serpente-Eau";"Epine-de-Fer";"Serpente-Eau"
"Serpente-Eau";"Famignol";"Serpente-Eau"
"Serpente-Eau";"Floréclat";"Floréclat"
"Vert-de-Fer";"Fragoin (Mâle)";"Vert-de-Fer"
"Serpente-Eau";"Yuyu";"Yuyu"
"Vert-de-Fer";"Tauros (Flamboyant)";"Tauros (Flamboyant)"
"Vert-de-Fer";"Dogrino";"Vert-de-Fer"
"Vert-de-Fer";"Filentrappe";"Vert-de-Fer"
"Serpente-Eau";"Baojian";"Baojian"
"Serpente-Eau";"Farigiraf";"Serpente-Eau"
"Serpente-Eau";"Scovilain";"Serpente-Eau"
"Vert-de-Fer";"Balbalèze";"Vert-de-Fer"
"Vert-de-Fer";"Têtes-de-Fer";"Vert-de-Fer"
"Vert-de-Fer";"Palmaval";"Vert-de-Fer"
"Serpente-Eau";"Roue-de-Fer";"Roue-de-Fer"
"Serpente-Eau";"Gigansel";"Serpente-Eau"
"Vert-de-Fer";"Yuyu";"Yuyu"
"Vert-de-Fer";"Mite-de-Fer";"Mite-de-Fer"
"Serpente-Eau";"Flamenroule";"Serpente-Eau"
"Vert-de-Fer";"Rugit-Lune";"Vert-de-Fer"
"Serpente-Eau";"Motorizard";"Motorizard"
"Serpente-Eau";"Terracruel";"Terracruel"
"Vert-de-Fer";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Serpente-Eau";"Tapatoès (Blanc)";"Serpente-Eau"
"Vert-de-Fer";"Paume-de-Fer";"Vert-de-Fer"
"Vert-de-Fer";"Tomberro";"Vert-de-Fer"
"Vert-de-Fer";"Koraidon";"Vert-de-Fer"
"Serpente-Eau";"Lestombaile";"Serpente-Eau"
"Serpente-Eau";"Nigirigon (Forme Affalée)";"Serpente-Eau"
"Vert-de-Fer";"Famignol";"Vert-de-Fer"
"Vert-de-Fer";"Arboliva";"Vert-de-Fer"
"Serpente-Eau";"Hotte-de-Fer";"Serpente-Eau"
"Serpente-Eau";"Flâmigator";"Serpente-Eau"
"Serpente-Eau";"Terraiste";"Terraiste"
"Vert-de-Fer";"Pohmarmotte";"Vert-de-Fer"
"Vert-de-Fer";"Rampe-Ailes";"Rampe-Ailes"
"Vert-de-Fer";"Flâmigator";"Flâmigator"
"Serpente-Eau";"Forgelina";"Serpente-Eau"
"Serpente-Eau";"Tauros (Flamboyant)";"Tauros (Flamboyant)"
"Serpente-Eau";"Triopikeau";"Serpente-Eau"
"Vert-de-Fer";"Flotte-Mèche";"Vert-de-Fer"
"Vert-de-Fer";"Scalpereur";"Vert-de-Fer"
"Vert-de-Fer";"Malvalame";"Malvalame"
"Serpente-Eau";"Rampe-Ailes";"Rampe-Ailes"
"Serpente-Eau";"Vert-de-Fer";"Vert-de-Fer"
"Serpente-Eau";"Pelage-Sablé";"Pelage-Sablé"
"Serpente-Eau";"Chongjian";"Serpente-Eau"
"Vert-de-Fer";"Craparoi";"Vert-de-Fer"
"Serpente-Eau";"Vrombotor";"Vrombotor"
"Serpente-Eau";"Scalpereur";"Scalpereur"
"Vert-de-Fer";"Forgelina";"Vert-de-Fer"
"Serpente-Eau";"Rugit-Lune";"Serpente-Eau"
"Serpente-Eau";"Malvalame";"Malvalame"
"Vert-de-Fer";"Glaivodo";"Vert-de-Fer"
"Serpente-Eau";"Tomberro";"Serpente-Eau"
"Serpente-Eau";"Cléopsytra";"Serpente-Eau"
"Serpente-Eau";"Bérasca";"Bérasca"
"Serpente-Eau";"Dogrino";"Serpente-Eau"
"Vert-de-Fer";"Vrombotor";"Vert-de-Fer"
"Vert-de-Fer";"Fongus-Furie";"Vert-de-Fer"
"Vert-de-Fer";"Gigansel";"Vert-de-Fer"
"Serpente-Eau";"Gromago";"Serpente-Eau"
"Vert-de-Fer";"Farigiraf";"Vert-de-Fer"
"Serpente-Eau";"Fongus-Furie";"Serpente-Eau"
"Vert-de-Fer";"Carmadura";"Carmadura"
"Vert-de-Fer";"Motorizard";"Motorizard"
"Serpente-Eau";"Briochien";"Briochien"
"Serpente-Eau";"Deusolourdo (Forme Triple)";"Serpente-Eau"
"Vert-de-Fer";"Délestin";"Vert-de-Fer"
"Vert-de-Fer";"Tapatoès (Blanc)";"Vert-de-Fer"
"Vert-de-Fer";"Flamenroule";"Vert-de-Fer"
"Vert-de-Fer";"Fulgulairo";"Fulgulairo"
"Vert-de-Fer";"Hurle-Queue";"Hurle-Queue"
"Vert-de-Fer";"Ampibidou";"Vert-de-Fer"
"Vert-de-Fer";"Virevorreur";"Virevorreur"
"Vert-de-Fer";"Chongjian";"Vert-de-Fer"
"Vert-de-Fer";"Roue-de-Fer";"Roue-de-Fer"
"Vert-de-Fer";"Miascarade";"Vert-de-Fer"
"Serpente-Eau";"Glaivodo";"Serpente-Eau"
"Vert-de-Fer";"Hotte-de-Fer";"Hotte-de-Fer"
"Vert-de-Fer";"Pelage-Sablé";"Vert-de-Fer"
"Serpente-Eau";"Dinglu";"Serpente-Eau"
"Vert-de-Fer";"Courrousinge";"Vert-de-Fer"
"Serpente-Eau";"Miraidon";"Miraidon"
"Serpente-Eau";"Flotte-Mèche";"Flotte-Mèche"
"Serpente-Eau";"Hurle-Queue";"Hurle-Queue"
"Serpente-Eau";"Ampibidou";"Serpente-Eau"
"Serpente-Eau";"Superdofin (Zéro)";"Serpente-Eau"
"Vert-de-Fer";"Gambex";"Vert-de-Fer"
"Serpente-Eau";"Fort-Ivoire";"Fort-Ivoire"
"Vert-de-Fer";"Briochien";"Briochien"
"Vert-de-Fer";"Epine-de-Fer";"Vert-de-Fer"
"Vert-de-Fer";"Baojian";"Vert-de-Fer"
"Serpente-Eau";"Virevorreur";"Virevorreur"
"Serpente-Eau";"Tag-tag";"Tag-tag"
"Serpente-Eau";"Craparoi";"Serpente-Eau"
"Vert-de-Fer";"Tag-tag";"Tag-tag"
"Vert-de-Fer";"Deusolourdo (Forme Triple)";"Vert-de-Fer"
"Serpente-Eau";"Balbalèze";"Serpente-Eau"
"Serpente-Eau";"Délestin";"Serpente-Eau"
"Ursaking (Lune Vermeille)";"Tauros (Flamboyant)";"Tauros (Flamboyant)"
"Pomdramour";"Tauros (Flamboyant)";"Tauros (Flamboyant)"
"Théffroyable (Forme Médiocre)";"Tauros (Flamboyant)";"Tauros (Flamboyant)"
"Félicanis";"Tauros (Flamboyant)";"Tauros (Flamboyant)"
"Fortusimia";"Tauros (Flamboyant)";"Tauros (Flamboyant)"
"Favianos";"Tauros (Flamboyant)";"Tauros (Flamboyant)"
"Ogerpon (Masque Turquoise)";"Tauros (Flamboyant)";"Tauros (Flamboyant)"
"Ursaking (Lune Vermeille)";"Miascarade";"Ursaking (Lune Vermeille)"
"Pomdramour";"Miascarade";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Miascarade";"Miascarade"
"Félicanis";"Miascarade";"Miascarade"
"Fortusimia";"Miascarade";"Miascarade"
"Favianos";"Miascarade";"Favianos"
"Ogerpon (Masque Turquoise)";"Miascarade";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Flâmigator";"Ursaking (Lune Vermeille)"
"Pomdramour";"Flâmigator";"Flâmigator"
"Théffroyable (Forme Médiocre)";"Flâmigator";"Flâmigator"
"Félicanis";"Flâmigator";"Flâmigator"
"Fortusimia";"Flâmigator";"Flâmigator"
"Favianos";"Flâmigator";"Favianos"
"Ogerpon (Masque Turquoise)";"Flâmigator";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Palmaval";"Ursaking (Lune Vermeille)"
"Pomdramour";"Palmaval";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Palmaval";"Palmaval"
"Félicanis";"Palmaval";"Palmaval"
"Fortusimia";"Palmaval";"Palmaval"
"Favianos";"Palmaval";"Favianos"
"Ogerpon (Masque Turquoise)";"Palmaval";"Palmaval"
"Ursaking (Lune Vermeille)";"Fragoin (Mâle)";"Ursaking (Lune Vermeille)"
"Pomdramour";"Fragoin (Mâle)";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Fragoin (Mâle)";"Théffroyable (Forme Médiocre)"
"Félicanis";"Fragoin (Mâle)";"Félicanis"
"Fortusimia";"Fragoin (Mâle)";"Fragoin (Mâle)"
"Favianos";"Fragoin (Mâle)";"Favianos"
"Ogerpon (Masque Turquoise)";"Fragoin (Mâle)";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Filentrappe";"Ursaking (Lune Vermeille)"
"Pomdramour";"Filentrappe";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Filentrappe";"Théffroyable (Forme Médiocre)"
"Félicanis";"Filentrappe";"Félicanis"
"Fortusimia";"Filentrappe";"Fortusimia"
"Favianos";"Filentrappe";"Favianos"
"Ogerpon (Masque Turquoise)";"Filentrappe";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Gambex";"Ursaking (Lune Vermeille)"
"Pomdramour";"Gambex";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Gambex";"Gambex"
"Félicanis";"Gambex";"Gambex"
"Fortusimia";"Gambex";"Gambex"
"Favianos";"Gambex";"Gambex"
"Ogerpon (Masque Turquoise)";"Gambex";"Gambex"
"Ursaking (Lune Vermeille)";"Pohmarmotte";"Ursaking (Lune Vermeille)"
"Pomdramour";"Pohmarmotte";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Pohmarmotte";"Théffroyable (Forme Médiocre)"
"Félicanis";"Pohmarmotte";"Félicanis"
"Fortusimia";"Pohmarmotte";"Fortusimia"
"Favianos";"Pohmarmotte";"Favianos"
"Ogerpon (Masque Turquoise)";"Pohmarmotte";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Famignol";"Ursaking (Lune Vermeille)"
"Pomdramour";"Famignol";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Famignol";"Famignol"
"Félicanis";"Famignol";"Famignol"
"Fortusimia";"Famignol";"Famignol"
"Favianos";"Famignol";"Favianos"
"Ogerpon (Masque Turquoise)";"Famignol";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Briochien";"Briochien"
"Pomdramour";"Briochien";"Briochien"
"Théffroyable (Forme Médiocre)";"Briochien";"Briochien"
"Félicanis";"Briochien";"Briochien"
"Fortusimia";"Briochien";"Briochien"
"Favianos";"Briochien";"Briochien"
"Ogerpon (Masque Turquoise)";"Briochien";"Briochien"
"Ursaking (Lune Vermeille)";"Arboliva";"Ursaking (Lune Vermeille)"
"Pomdramour";"Arboliva";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Arboliva";"Arboliva"
"Félicanis";"Arboliva";"Arboliva"
"Fortusimia";"Arboliva";"Arboliva"
"Favianos";"Arboliva";"Arboliva"
"Ogerpon (Masque Turquoise)";"Arboliva";"Arboliva"
"Ursaking (Lune Vermeille)";"Tapatoès (Blanc)";"Ursaking (Lune Vermeille)"
"Pomdramour";"Tapatoès (Blanc)";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Tapatoès (Blanc)";"Théffroyable (Forme Médiocre)"
"Félicanis";"Tapatoès (Blanc)";"Félicanis"
"Fortusimia";"Tapatoès (Blanc)";"Fortusimia"
"Favianos";"Tapatoès (Blanc)";"Favianos"
"Ogerpon (Masque Turquoise)";"Tapatoès (Blanc)";"Tapatoès (Blanc)"
"Ursaking (Lune Vermeille)";"Gigansel";"Ursaking (Lune Vermeille)"
"Pomdramour";"Gigansel";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Gigansel";"Gigansel"
"Félicanis";"Gigansel";"Gigansel"
"Fortusimia";"Gigansel";"Gigansel"
"Favianos";"Gigansel";"Gigansel"
"Ogerpon (Masque Turquoise)";"Gigansel";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Carmadura";"Ursaking (Lune Vermeille)"
"Pomdramour";"Carmadura";"Carmadura"
"Théffroyable (Forme Médiocre)";"Carmadura";"Carmadura"
"Félicanis";"Carmadura";"Carmadura"
"Fortusimia";"Carmadura";"Carmadura"
"Favianos";"Carmadura";"Carmadura"
"Ogerpon (Masque Turquoise)";"Carmadura";"Carmadura"
"Ursaking (Lune Vermeille)";"Malvalame";"Malvalame"
"Pomdramour";"Malvalame";"Malvalame"
"Théffroyable (Forme Médiocre)";"Malvalame";"Malvalame"
"Félicanis";"Malvalame";"Malvalame"
"Fortusimia";"Malvalame";"Malvalame"
"Favianos";"Malvalame";"Malvalame"
"Ogerpon (Masque Turquoise)";"Malvalame";"Malvalame"
"Ursaking (Lune Vermeille)";"Ampibidou";"Ursaking (Lune Vermeille)"
"Pomdramour";"Ampibidou";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Ampibidou";"Ampibidou"
"Félicanis";"Ampibidou";"Félicanis"
"Fortusimia";"Ampibidou";"Ampibidou"
"Favianos";"Ampibidou";"Favianos"
"Ogerpon (Masque Turquoise)";"Ampibidou";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Fulgulairo";"Ursaking (Lune Vermeille)"
"Pomdramour";"Fulgulairo";"Fulgulairo"
"Théffroyable (Forme Médiocre)";"Fulgulairo";"Fulgulairo"
"Félicanis";"Fulgulairo";"Fulgulairo"
"Fortusimia";"Fulgulairo";"Fulgulairo"
"Favianos";"Fulgulairo";"Fulgulairo"
"Ogerpon (Masque Turquoise)";"Fulgulairo";"Fulgulairo"
"Ursaking (Lune Vermeille)";"Dogrino";"Ursaking (Lune Vermeille)"
"Pomdramour";"Dogrino";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Dogrino";"Théffroyable (Forme Médiocre)"
"Félicanis";"Dogrino";"Félicanis"
"Fortusimia";"Dogrino";"Dogrino"
"Favianos";"Dogrino";"Favianos"
"Ogerpon (Masque Turquoise)";"Dogrino";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Tag-tag";"Ursaking (Lune Vermeille)"
"Pomdramour";"Tag-tag";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Tag-tag";"Tag-tag"
"Félicanis";"Tag-tag";"Tag-tag"
"Fortusimia";"Tag-tag";"Tag-tag"
"Favianos";"Tag-tag";"Favianos"
"Ogerpon (Masque Turquoise)";"Tag-tag";"Tag-tag"
"Ursaking (Lune Vermeille)";"Virevorreur";"Ursaking (Lune Vermeille)"
"Pomdramour";"Virevorreur";"Virevorreur"
"Théffroyable (Forme Médiocre)";"Virevorreur";"Virevorreur"
"Félicanis";"Virevorreur";"Virevorreur"
"Fortusimia";"Virevorreur";"Virevorreur"
"Favianos";"Virevorreur";"Virevorreur"
"Ogerpon (Masque Turquoise)";"Virevorreur";"Virevorreur"
"Ursaking (Lune Vermeille)";"Terracruel";"Ursaking (Lune Vermeille)"
"Pomdramour";"Terracruel";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Terracruel";"Terracruel"
"Félicanis";"Terracruel";"Félicanis"
"Fortusimia";"Terracruel";"Terracruel"
"Favianos";"Terracruel";"Favianos"
"Ogerpon (Masque Turquoise)";"Terracruel";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Craparoi";"Ursaking (Lune Vermeille)"
"Pomdramour";"Craparoi";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Craparoi";"Craparoi"
"Félicanis";"Craparoi";"Félicanis"
"Fortusimia";"Craparoi";"Craparoi"
"Favianos";"Craparoi";"Favianos"
"Ogerpon (Masque Turquoise)";"Craparoi";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Scovilain";"Ursaking (Lune Vermeille)"
"Pomdramour";"Scovilain";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Scovilain";"Scovilain"
"Félicanis";"Scovilain";"Félicanis"
"Fortusimia";"Scovilain";"Scovilain"
"Favianos";"Scovilain";"Favianos"
"Ogerpon (Masque Turquoise)";"Scovilain";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Bérasca";"Ursaking (Lune Vermeille)"
"Pomdramour";"Bérasca";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Bérasca";"Bérasca"
"Félicanis";"Bérasca";"Bérasca"
"Fortusimia";"Bérasca";"Bérasca"
"Favianos";"Bérasca";"Bérasca"
"Ogerpon (Masque Turquoise)";"Bérasca";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Cléopsytra";"Ursaking (Lune Vermeille)"
"Pomdramour";"Cléopsytra";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Cléopsytra";"Théffroyable (Forme Médiocre)"
"Félicanis";"Cléopsytra";"Félicanis"
"Fortusimia";"Cléopsytra";"Cléopsytra"
"Favianos";"Cléopsytra";"Favianos"
"Ogerpon (Masque Turquoise)";"Cléopsytra";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Forgelina";"Ursaking (Lune Vermeille)"
"Pomdramour";"Forgelina";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Forgelina";"Forgelina"
"Félicanis";"Forgelina";"Félicanis"
"Fortusimia";"Forgelina";"Forgelina"
"Favianos";"Forgelina";"Favianos"
"Ogerpon (Masque Turquoise)";"Forgelina";"Forgelina"
"Ursaking (Lune Vermeille)";"Triopikeau";"Ursaking (Lune Vermeille)"
"Pomdramour";"Triopikeau";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Triopikeau";"Triopikeau"
"Félicanis";"Triopikeau";"Triopikeau"
"Fortusimia";"Triopikeau";"Triopikeau"
"Favianos";"Triopikeau";"Favianos"
"Ogerpon (Masque Turquoise)";"Triopikeau";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Lestombaile";"Ursaking (Lune Vermeille)"
"Pomdramour";"Lestombaile";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Lestombaile";"Lestombaile"
"Félicanis";"Lestombaile";"Lestombaile"
"Fortusimia";"Lestombaile";"Lestombaile"
"Favianos";"Lestombaile";"Favianos"
"Ogerpon (Masque Turquoise)";"Lestombaile";"Lestombaile"
"Ursaking (Lune Vermeille)";"Superdofin (Zéro)";"Ursaking (Lune Vermeille)"
"Pomdramour";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Théffroyable (Forme Médiocre)";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Félicanis";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Fortusimia";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Favianos";"Superdofin (Zéro)";"Superdofin (Zéro)"
"Ogerpon (Masque Turquoise)";"Superdofin (Zéro)";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Vrombotor";"Ursaking (Lune Vermeille)"
"Pomdramour";"Vrombotor";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Vrombotor";"Vrombotor"
"Félicanis";"Vrombotor";"Vrombotor"
"Fortusimia";"Vrombotor";"Vrombotor"
"Favianos";"Vrombotor";"Favianos"
"Ogerpon (Masque Turquoise)";"Vrombotor";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Motorizard";"Motorizard"
"Pomdramour";"Motorizard";"Motorizard"
"Théffroyable (Forme Médiocre)";"Motorizard";"Motorizard"
"Félicanis";"Motorizard";"Motorizard"
"Fortusimia";"Motorizard";"Motorizard"
"Favianos";"Motorizard";"Motorizard"
"Ogerpon (Masque Turquoise)";"Motorizard";"Motorizard"
"Ursaking (Lune Vermeille)";"Ferdeter";"Ursaking (Lune Vermeille)"
"Pomdramour";"Ferdeter";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Ferdeter";"Théffroyable (Forme Médiocre)"
"Félicanis";"Ferdeter";"Félicanis"
"Fortusimia";"Ferdeter";"Ferdeter"
"Favianos";"Ferdeter";"Favianos"
"Ogerpon (Masque Turquoise)";"Ferdeter";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Floréclat";"Ursaking (Lune Vermeille)"
"Pomdramour";"Floréclat";"Floréclat"
"Théffroyable (Forme Médiocre)";"Floréclat";"Floréclat"
"Félicanis";"Floréclat";"Floréclat"
"Fortusimia";"Floréclat";"Floréclat"
"Favianos";"Floréclat";"Floréclat"
"Ogerpon (Masque Turquoise)";"Floréclat";"Floréclat"
"Ursaking (Lune Vermeille)";"Tomberro";"Ursaking (Lune Vermeille)"
"Pomdramour";"Tomberro";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Tomberro";"Théffroyable (Forme Médiocre)"
"Félicanis";"Tomberro";"Félicanis"
"Fortusimia";"Tomberro";"Tomberro"
"Favianos";"Tomberro";"Favianos"
"Ogerpon (Masque Turquoise)";"Tomberro";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Flamenroule";"Ursaking (Lune Vermeille)"
"Pomdramour";"Flamenroule";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Flamenroule";"Flamenroule"
"Félicanis";"Flamenroule";"Félicanis"
"Fortusimia";"Flamenroule";"Flamenroule"
"Favianos";"Flamenroule";"Favianos"
"Ogerpon (Masque Turquoise)";"Flamenroule";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Balbalèze";"Ursaking (Lune Vermeille)"
"Pomdramour";"Balbalèze";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Balbalèze";"Balbalèze"
"Félicanis";"Balbalèze";"Félicanis"
"Fortusimia";"Balbalèze";"Balbalèze"
"Favianos";"Balbalèze";"Favianos"
"Ogerpon (Masque Turquoise)";"Balbalèze";"Balbalèze"
"Ursaking (Lune Vermeille)";"Délestin";"Ursaking (Lune Vermeille)"
"Pomdramour";"Délestin";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Délestin";"Délestin"
"Félicanis";"Délestin";"Délestin"
"Fortusimia";"Délestin";"Délestin"
"Favianos";"Délestin";"Favianos"
"Ogerpon (Masque Turquoise)";"Délestin";"Délestin"
"Ursaking (Lune Vermeille)";"Oyacata";"Ursaking (Lune Vermeille)"
"Pomdramour";"Oyacata";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Oyacata";"Oyacata"
"Félicanis";"Oyacata";"Félicanis"
"Fortusimia";"Oyacata";"Oyacata"
"Favianos";"Oyacata";"Favianos"
"Ogerpon (Masque Turquoise)";"Oyacata";"Oyacata"
"Ursaking (Lune Vermeille)";"Nigirigon (Forme Affalée)";"Ursaking (Lune Vermeille)"
"Pomdramour";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Théffroyable (Forme Médiocre)";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Félicanis";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Fortusimia";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Favianos";"Nigirigon (Forme Affalée)";"Favianos"
"Ogerpon (Masque Turquoise)";"Nigirigon (Forme Affalée)";"Nigirigon (Forme Affalée)"
"Ursaking (Lune Vermeille)";"Courrousinge";"Ursaking (Lune Vermeille)"
"Pomdramour";"Courrousinge";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Courrousinge";"Théffroyable (Forme Médiocre)"
"Félicanis";"Courrousinge";"Félicanis"
"Fortusimia";"Courrousinge";"Courrousinge"
"Favianos";"Courrousinge";"Favianos"
"Ogerpon (Masque Turquoise)";"Courrousinge";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Terraiste";"Ursaking (Lune Vermeille)"
"Pomdramour";"Terraiste";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Terraiste";"Terraiste"
"Félicanis";"Terraiste";"Terraiste"
"Fortusimia";"Terraiste";"Terraiste"
"Favianos";"Terraiste";"Favianos"
"Ogerpon (Masque Turquoise)";"Terraiste";"Terraiste"
"Ursaking (Lune Vermeille)";"Farigiraf";"Ursaking (Lune Vermeille)"
"Pomdramour";"Farigiraf";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Farigiraf";"Farigiraf"
"Félicanis";"Farigiraf";"Farigiraf"
"Fortusimia";"Farigiraf";"Farigiraf"
"Favianos";"Farigiraf";"Favianos"
"Ogerpon (Masque Turquoise)";"Farigiraf";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Deusolourdo (Forme Triple)";"Ursaking (Lune Vermeille)"
"Pomdramour";"Deusolourdo (Forme Triple)";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Félicanis";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Fortusimia";"Deusolourdo (Forme Triple)";"Deusolourdo (Forme Triple)"
"Favianos";"Deusolourdo (Forme Triple)";"Favianos"
"Ogerpon (Masque Turquoise)";"Deusolourdo (Forme Triple)";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Scalpereur";"Ursaking (Lune Vermeille)"
"Pomdramour";"Scalpereur";"Scalpereur"
"Théffroyable (Forme Médiocre)";"Scalpereur";"Scalpereur"
"Félicanis";"Scalpereur";"Scalpereur"
"Fortusimia";"Scalpereur";"Scalpereur"
"Favianos";"Scalpereur";"Favianos"
"Ogerpon (Masque Turquoise)";"Scalpereur";"Scalpereur"
"Ursaking (Lune Vermeille)";"Fort-Ivoire";"Fort-Ivoire"
"Pomdramour";"Fort-Ivoire";"Fort-Ivoire"
"Théffroyable (Forme Médiocre)";"Fort-Ivoire";"Fort-Ivoire"
"Félicanis";"Fort-Ivoire";"Fort-Ivoire"
"Fortusimia";"Fort-Ivoire";"Fort-Ivoire"
"Favianos";"Fort-Ivoire";"Fort-Ivoire"
"Ogerpon (Masque Turquoise)";"Fort-Ivoire";"Fort-Ivoire"
"Ursaking (Lune Vermeille)";"Hurle-Queue";"Ursaking (Lune Vermeille)"
"Pomdramour";"Hurle-Queue";"Hurle-Queue"
"Théffroyable (Forme Médiocre)";"Hurle-Queue";"Hurle-Queue"
"Félicanis";"Hurle-Queue";"Hurle-Queue"
"Fortusimia";"Hurle-Queue";"Hurle-Queue"
"Favianos";"Hurle-Queue";"Favianos"
"Ogerpon (Masque Turquoise)";"Hurle-Queue";"Hurle-Queue"
"Ursaking (Lune Vermeille)";"Fongus-Furie";"Ursaking (Lune Vermeille)"
"Pomdramour";"Fongus-Furie";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Fongus-Furie";"Théffroyable (Forme Médiocre)"
"Félicanis";"Fongus-Furie";"Fongus-Furie"
"Fortusimia";"Fongus-Furie";"Fongus-Furie"
"Favianos";"Fongus-Furie";"Favianos"
"Ogerpon (Masque Turquoise)";"Fongus-Furie";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Flotte-Mèche";"Ursaking (Lune Vermeille)"
"Pomdramour";"Flotte-Mèche";"Flotte-Mèche"
"Théffroyable (Forme Médiocre)";"Flotte-Mèche";"Flotte-Mèche"
"Félicanis";"Flotte-Mèche";"Flotte-Mèche"
"Fortusimia";"Flotte-Mèche";"Flotte-Mèche"
"Favianos";"Flotte-Mèche";"Flotte-Mèche"
"Ogerpon (Masque Turquoise)";"Flotte-Mèche";"Flotte-Mèche"
