"P1";"P2";"Vainqueur"
"Munja";"Altaria";"Munja"
"Linéon";"Jirachi";"Linéon"
"Charmina (Mâle)";"Armaldo";"Armaldo"
"Gardevoir";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Jungko";"Tengalice (Mâle)";"Jungko"
"Wailord";"Rayquaza";"Rayquaza"
"Hariyama";"Lumivole";"Hariyama"
"Gardevoir";"Kaimorse";"Gardevoir"
"Charmillon (Mâle)";"Tengalice (Mâle)";"Charmillon (Mâle)"
"Cacturne (Femelle)";"Séviper";"Séviper"
"Munja";"Lovdisc";"Munja"
"Avaltout (Mâle)";"Registeel";"Registeel"
"Ninjask";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Vacilys";"Deoxys (Vitesse)";"Vacilys"
"Tengalice (Mâle)";"Chartor";"Tengalice (Mâle)"
"Négapi";"Sharpedo";"Négapi"
"Morphéo (Blizzard)";"Jirachi";"Morphéo (Blizzard)"
"Séléroc";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Camérupt (Femelle)";"Kyogre";"Kyogre"
"Gardevoir";"Brouhabam";"Brouhabam"
"Solaroc";"Kecleon";"Kecleon"
"Morphéo (Blizzard)";"Groudon";"Morphéo (Blizzard)"
"Avaltout (Mâle)";"Tropius";"Tropius"
"Munja";"Jirachi";"Munja"
"Maskadra";"Mysdibule";"Mysdibule"
"Relicanth (Femelle)";"Latios";"Latios"
"Tengalice (Mâle)";"Tropius";"Tropius"
"Branette";"Serpang";"Branette"
"Ludicolo (Mâle)";"Serpang";"Ludicolo (Mâle)"
"Elecsprint";"Latias";"Elecsprint"
"Grahyèna";"Wailord";"Grahyèna"
"Laggron";"Posipi";"Laggron"
"Grahyèna";"Charmillon (Mâle)";"Grahyèna"
"Laggron";"Tropius";"Tropius"
"Camérupt (Femelle)";"Armaldo";"Armaldo"
"Braségali (Mâle)";"Posipi";"Posipi"
"Séviper";"Séléroc";"Séviper"
"Delcatty";"Groudon";"Groudon"
"Séléroc";"Latias";"Latias"
"Charmillon (Mâle)";"Ténéfix";"Charmillon (Mâle)"
"Charmina (Mâle)";"Négapi";"Négapi"
"Lumivole";"Groudon";"Groudon"
"Jungko";"Kyogre";"Kyogre"
"Linéon";"Ninjask";"Linéon"
"Groret";"Barbicha";"Groret"
"Brouhabam";"Avaltout (Mâle)";"Brouhabam"
"Charmillon (Mâle)";"Milobellus (Femelle)";"Charmillon (Mâle)"
"Absol";"Lovdisc";"Absol"
"Négapi";"Colhomard";"Négapi"
"Chapignon";"Hariyama";"Chapignon"
"Grahyèna";"Tengalice (Mâle)";"Grahyèna"
"Kaorine";"Rayquaza";"Rayquaza"
"Négapi";"Altaria";"Négapi"
"Grahyèna";"Altaria";"Grahyèna"
"Delcatty";"Kaorine";"Delcatty"
"Séviper";"Rosabyss";"Rosabyss"
"Elecsprint";"Séléroc";"Elecsprint"
"Ninjask";"Oniglali";"Ninjask"
"Lumivole";"Rayquaza";"Rayquaza"
"Muciole";"Groudon";"Groudon"
"Groret";"Séléroc";"Groret"
"Ninjask";"Barbicha";"Ninjask"
"Papinox (Mâle)";"Chapignon";"Chapignon"
"Posipi";"Wailord";"Wailord"
"Avaltout (Mâle)";"Latias";"Latias"
"Brouhabam";"Rayquaza";"Rayquaza"
"Libégon";"Cacturne (Femelle)";"Libégon"
"Cacturne (Femelle)";"Colhomard";"Cacturne (Femelle)"
"Colhomard";"Lovdisc";"Lovdisc"
"Munja";"Absol";"Absol"
"Brouhabam";"Registeel";"Registeel"
"Gardevoir";"Milobellus (Femelle)";"Milobellus (Femelle)"
"Kecleon";"Métalosse";"Kecleon"
"Tengalice (Mâle)";"Ninjask";"Ninjask"
"Elecsprint";"Armaldo";"Elecsprint"
"Monaflèmit";"Oniglali";"Oniglali"
"Hélédelle";"Vacilys";"Vacilys"
"Ninjask";"Ténéfix";"Ninjask"
"Chapignon";"Séviper";"Séviper"
"Camérupt (Femelle)";"Séléroc";"Séléroc"
"Jungko";"Ténéfix";"Jungko"
"Hélédelle";"Séviper";"Séviper"
"Ludicolo (Mâle)";"Camérupt (Femelle)";"Ludicolo (Mâle)"
"Jungko";"Armaldo";"Jungko"
"Négapi";"Regirock";"Négapi"
"Papinox (Mâle)";"Hariyama";"Papinox (Mâle)"
"Brouhabam";"Delcatty";"Delcatty"
"Linéon";"Brouhabam";"Linéon"
"Galeking";"Eoko";"Eoko"
"Delcatty";"Drattak";"Drattak"
"Wailord";"Spinda";"Wailord"
"Camérupt (Femelle)";"Drattak";"Drattak"
"Eoko";"Kyogre";"Kyogre"
"Mysdibule";"Galeking";"Galeking"
"Tengalice (Mâle)";"Jirachi";"Jirachi"
"Spinda";"Regirock";"Regirock"
"Milobellus (Femelle)";"Relicanth (Femelle)";"Milobellus (Femelle)"
"Charmillon (Mâle)";"Maskadra";"Charmillon (Mâle)"
"Tropius";"Lovdisc";"Tropius"
"Bekipan";"Galeking";"Bekipan"
"Grahyèna";"Kecleon";"Kecleon"
"Relicanth (Femelle)";"Kyogre";"Kyogre"
"Camérupt (Femelle)";"Deoxys (Vitesse)";"Camérupt (Femelle)"
"Hélédelle";"Négapi";"Négapi"
"Muciole";"Séviper";"Séviper"
"Séléroc";"Solaroc";"Séléroc"
"Cacturne (Femelle)";"Métalosse";"Métalosse"
"Maskadra";"Galeking";"Maskadra"
"Spinda";"Regice";"Regice"
"Serpang";"Jirachi";"Jirachi"
"Braségali (Mâle)";"Kaimorse";"Kaimorse"
"Muciole";"Rayquaza";"Rayquaza"
"Ludicolo (Mâle)";"Libégon";"Libégon"
"Barbicha";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Spinda";"Mangriff";"Mangriff"
"Hariyama";"Jirachi";"Jirachi"
"Brouhabam";"Libégon";"Libégon"
"Mangriff";"Séléroc";"Mangriff"
"Maskadra";"Métalosse";"Métalosse"
"Mangriff";"Kyogre";"Kyogre"
"Elecsprint";"Kyogre";"Elecsprint"
"Hariyama";"Solaroc";"Solaroc"
"Maskadra";"Kaimorse";"Kaimorse"
"Avaltout (Mâle)";"Armaldo";"Armaldo"
"Avaltout (Mâle)";"Kaimorse";"Kaimorse"
"Barbicha";"Oniglali";"Oniglali"
"Charmillon (Mâle)";"Munja";"Charmillon (Mâle)"
"Chapignon";"Wailord";"Chapignon"
"Braségali (Mâle)";"Serpang";"Serpang"
"Rosabyss";"Lovdisc";"Rosabyss"
"Mangriff";"Kecleon";"Kecleon"
"Grahyèna";"Chartor";"Grahyèna"
"Brouhabam";"Camérupt (Femelle)";"Brouhabam"
"Charmillon (Mâle)";"Sharpedo";"Charmillon (Mâle)"
"Brouhabam";"Colhomard";"Brouhabam"
"Ténéfix";"Jirachi";"Jirachi"
"Hariyama";"Elecsprint";"Elecsprint"
"Altaria";"Séléroc";"Altaria"
"Jungko";"Groret";"Jungko"
"Munja";"Regice";"Munja"
"Absol";"Groudon";"Absol"
"Charmina (Mâle)";"Rosabyss";"Rosabyss"
"Ténéfix";"Charmina (Mâle)";"Ténéfix"
"Bekipan";"Altaria";"Altaria"
"Maskadra";"Latios";"Latios"
"Hélédelle";"Kecleon";"Kecleon"
"Colhomard";"Kaimorse";"Kaimorse"
"Galeking";"Regice";"Regice"
"Colhomard";"Kecleon";"Kecleon"
"Barbicha";"Latios";"Latios"
"Grahyèna";"Barbicha";"Grahyèna"
"Tropius";"Rayquaza";"Rayquaza"
"Absol";"Métalosse";"Absol"
"Mysdibule";"Métalosse";"Métalosse"
"Camérupt (Femelle)";"Tropius";"Tropius"
"Grahyèna";"Brouhabam";"Grahyèna"
"Libégon";"Relicanth (Femelle)";"Libégon"
"Muciole";"Wailord";"Wailord"
"Brouhabam";"Posipi";"Brouhabam"
"Lumivole";"Drattak";"Drattak"
"Papinox (Mâle)";"Posipi";"Posipi"
"Altaria";"Groudon";"Groudon"
"Libégon";"Kaimorse";"Libégon"
"Lumivole";"Spinda";"Spinda"
"Brouhabam";"Charmina (Mâle)";"Brouhabam"
"Chapignon";"Oniglali";"Chapignon"
"Ludicolo (Mâle)";"Delcatty";"Delcatty"
"Linéon";"Mysdibule";"Linéon"
"Chapignon";"Rayquaza";"Chapignon"
"Jungko";"Elecsprint";"Elecsprint"
"Linéon";"Gardevoir";"Linéon"
"Chartor";"Mangriff";"Chartor"
"Galeking";"Séléroc";"Séléroc"
"Muciole";"Rosabyss";"Rosabyss"
"Linéon";"Eoko";"Linéon"
"Mysdibule";"Barbicha";"Mysdibule"
"Absol";"Latios";"Absol"
"Papinox (Mâle)";"Serpang";"Serpang"
"Monaflèmit";"Kecleon";"Kecleon"
"Vacilys";"Métalosse";"Vacilys"
"Séléroc";"Kecleon";"Kecleon"
"Galeking";"Lumivole";"Galeking"
"Chapignon";"Kecleon";"Kecleon"
"Mangriff";"Kaorine";"Mangriff"
"Charmillon (Mâle)";"Latias";"Latias"
"Cacturne (Femelle)";"Vacilys";"Vacilys"
"Kaimorse";"Drattak";"Drattak"
"Ténéfix";"Mangriff";"Ténéfix"
"Chapignon";"Regice";"Chapignon"
"Monaflèmit";"Cacturne (Femelle)";"Cacturne (Femelle)"
"Papinox (Mâle)";"Relicanth (Femelle)";"Relicanth (Femelle)"
"Métalosse";"Jirachi";"Métalosse"
"Maskadra";"Kyogre";"Kyogre"
"Galeking";"Solaroc";"Solaroc"
"Groret";"Serpang";"Groret"
"Morphéo (Blizzard)";"Kyogre";"Morphéo (Blizzard)"
"Gardevoir";"Mysdibule";"Gardevoir"
"Groret";"Kaorine";"Groret"
"Gardevoir";"Eoko";"Gardevoir"
"Mysdibule";"Jirachi";"Jirachi"
"Muciole";"Armaldo";"Armaldo"
"Libégon";"Rayquaza";"Libégon"
"Monaflèmit";"Sharpedo";"Sharpedo"
"Elecsprint";"Colhomard";"Elecsprint"
"Armaldo";"Regice";"Regice"
"Monaflèmit";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Solaroc";"Drattak";"Drattak"
"Branette";"Rosabyss";"Rosabyss"
"Chartor";"Relicanth (Femelle)";"Chartor"
"Galeking";"Deoxys (Vitesse)";"Galeking"
"Maskadra";"Armaldo";"Armaldo"
"Wailord";"Relicanth (Femelle)";"Wailord"
"Cacturne (Femelle)";"Solaroc";"Cacturne (Femelle)"
"Libégon";"Altaria";"Libégon"
"Mysdibule";"Absol";"Absol"
"Cacturne (Femelle)";"Deoxys (Vitesse)";"Cacturne (Femelle)"
"Kaorine";"Jirachi";"Kaorine"
"Grahyèna";"Regirock";"Grahyèna"
"Ténéfix";"Séléroc";"Séléroc"
"Bekipan";"Kaorine";"Bekipan"
"Lumivole";"Solaroc";"Solaroc"
"Libégon";"Tropius";"Libégon"
"Papinox (Mâle)";"Latios";"Latios"
"Laggron";"Chartor";"Laggron"
"Linéon";"Rayquaza";"Linéon"
"Elecsprint";"Registeel";"Elecsprint"
"Morphéo (Blizzard)";"Métalosse";"Morphéo (Blizzard)"
"Ludicolo (Mâle)";"Maskadra";"Maskadra"
"Charmillon (Mâle)";"Tropius";"Charmillon (Mâle)"
"Mysdibule";"Drattak";"Drattak"
"Kecleon";"Lovdisc";"Kecleon"
"Ludicolo (Mâle)";"Ténéfix";"Ténéfix"
"Séléroc";"Rosabyss";"Rosabyss"
"Ludicolo (Mâle)";"Tengalice (Mâle)";"Ludicolo (Mâle)"
"Séviper";"Eoko";"Séviper"
"Charmillon (Mâle)";"Brouhabam";"Charmillon (Mâle)"
"Gardevoir";"Charmina (Mâle)";"Gardevoir"
"Munja";"Ténéfix";"Munja"
"Kaimorse";"Regice";"Kaimorse"
"Elecsprint";"Drattak";"Drattak"
"Lumivole";"Rosabyss";"Rosabyss"
"Hélédelle";"Absol";"Absol"
"Sharpedo";"Vacilys";"Vacilys"
"Bekipan";"Serpang";"Bekipan"
"Lumivole";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Lumivole";"Oniglali";"Oniglali"
"Papinox (Mâle)";"Négapi";"Négapi"
"Lumivole";"Tropius";"Tropius"
"Tengalice (Mâle)";"Camérupt (Femelle)";"Tengalice (Mâle)"
"Braségali (Mâle)";"Linéon";"Linéon"
"Avaltout (Mâle)";"Rayquaza";"Rayquaza"
"Ténéfix";"Sharpedo";"Sharpedo"
"Hélédelle";"Lovdisc";"Hélédelle"
"Ludicolo (Mâle)";"Latios";"Latios"
"Elecsprint";"Sharpedo";"Elecsprint"
"Branette";"Latios";"Latios"
"Hélédelle";"Solaroc";"Hélédelle"
"Maskadra";"Regice";"Regice"
"Groret";"Rayquaza";"Rayquaza"
"Brouhabam";"Galeking";"Brouhabam"
"Jungko";"Barbicha";"Jungko"
"Groret";"Latios";"Latios"
"Mangriff";"Eoko";"Mangriff"
"Charmillon (Mâle)";"Cacturne (Femelle)";"Charmillon (Mâle)"
"Linéon";"Hariyama";"Linéon"
"Registeel";"Jirachi";"Registeel"
"Solaroc";"Vacilys";"Vacilys"
"Mysdibule";"Sharpedo";"Sharpedo"
"Altaria";"Latios";"Latios"
"Kecleon";"Oniglali";"Kecleon"
"Munja";"Registeel";"Munja"
"Brouhabam";"Latias";"Latias"
"Absol";"Regirock";"Absol"
"Munja";"Libégon";"Libégon"
"Muciole";"Spinda";"Spinda"
"Mysdibule";"Armaldo";"Mysdibule"
"Séviper";"Regirock";"Séviper"
"Solaroc";"Colhomard";"Colhomard"
"Hélédelle";"Delcatty";"Delcatty"
"Brouhabam";"Solaroc";"Brouhabam"
"Kecleon";"Kaimorse";"Kecleon"
"Hariyama";"Libégon";"Libégon"
"Kaorine";"Rosabyss";"Rosabyss"
"Avaltout (Mâle)";"Colhomard";"Colhomard"
"Braségali (Mâle)";"Barbicha";"Braségali (Mâle)"
"Négapi";"Solaroc";"Négapi"
"Négapi";"Libégon";"Négapi"
"Mysdibule";"Séviper";"Séviper"
"Munja";"Elecsprint";"Elecsprint"
"Milobellus (Femelle)";"Morphéo (Blizzard)";"Morphéo (Blizzard)"
"Solaroc";"Lovdisc";"Solaroc"
"Muciole";"Cacturne (Femelle)";"Cacturne (Femelle)"
"Ténéfix";"Barbicha";"Ténéfix"
"Grahyèna";"Zarbi (?)";"Grahyèna"
"Chapignon";"Zarbi (?)";"Chapignon"
"Armaldo";"Zarbi (?)";"Armaldo"
"Hélédelle";"Zarbi (?)";"Hélédelle"
"Sharpedo";"Zarbi (?)";"Sharpedo"
"Ludicolo (Mâle)";"Zarbi (?)";"Zarbi (?)"
"Métalosse";"Zarbi (?)";"Métalosse"
"Kecleon";"Zarbi (?)";"Kecleon"
"Groudon";"Zarbi (?)";"Groudon"
"Bekipan";"Zarbi (?)";"Bekipan"
"Tropius";"Zarbi (?)";"Tropius"
"Oniglali";"Zarbi (?)";"Zarbi (?)"
"Jungko";"Zarbi (?)";"Jungko"
"Elecsprint";"Zarbi (?)";"Elecsprint"
"Négapi";"Zarbi (?)";"Négapi"
"Jirachi";"Zarbi (?)";"Zarbi (?)"
"Braségali (Mâle)";"Zarbi (?)";"Zarbi (?)"
"Charmillon (Mâle)";"Zarbi (?)";"Zarbi (?)"
"Wailord";"Zarbi (?)";"Wailord"
"Hariyama";"Zarbi (?)";"Zarbi (?)"
"Relicanth (Femelle)";"Zarbi (?)";"Zarbi (?)"
"Maskadra";"Zarbi (?)";"Zarbi (?)"
"Ninjask";"Zarbi (?)";"Ninjask"
"Kaimorse";"Zarbi (?)";"Kaimorse"
"Drattak";"Zarbi (?)";"Drattak"
"Regice";"Zarbi (?)";"Regice"
"Gardevoir";"Zarbi (?)";"Gardevoir"
"Registeel";"Zarbi (?)";"Registeel"
"Cacturne (Femelle)";"Zarbi (?)";"Zarbi (?)"
"Kaorine";"Zarbi (?)";"Zarbi (?)"
"Avaltout (Mâle)";"Zarbi (?)";"Zarbi (?)"
"Colhomard";"Zarbi (?)";"Zarbi (?)"
"Latias";"Zarbi (?)";"Latias"
"Mangriff";"Zarbi (?)";"Zarbi (?)"
"Eoko";"Zarbi (?)";"Zarbi (?)"
"Séviper";"Zarbi (?)";"Séviper"
"Groret";"Zarbi (?)";"Groret"
"Barbicha";"Zarbi (?)";"Zarbi (?)"
"Munja";"Zarbi (?)";"Munja"
"Libégon";"Zarbi (?)";"Libégon"
"Papinox (Mâle)";"Zarbi (?)";"Zarbi (?)"
"Milobellus (Femelle)";"Zarbi (?)";"Milobellus (Femelle)"
"Solaroc";"Zarbi (?)";"Zarbi (?)"
"Absol";"Zarbi (?)";"Absol"
"Brouhabam";"Zarbi (?)";"Zarbi (?)"
"Laggron";"Zarbi (?)";"Zarbi (?)"
"Séléroc";"Zarbi (?)";"Zarbi (?)"
"Serpang";"Zarbi (?)";"Zarbi (?)"
"Branette";"Zarbi (?)";"Branette"
"Morphéo (Blizzard)";"Zarbi (?)";"Morphéo (Blizzard)"
"Mysdibule";"Zarbi (?)";"Zarbi (?)"
"Altaria";"Zarbi (?)";"Altaria"
"Ténéfix";"Zarbi (?)";"Ténéfix"
"Rosabyss";"Zarbi (?)";"Rosabyss"
"Monaflèmit";"Zarbi (?)";"Zarbi (?)"
"Linéon";"Zarbi (?)";"Linéon"
"Spinda";"Zarbi (?)";"Zarbi (?)"
"Rayquaza";"Zarbi (?)";"Zarbi (?)"
"Tengalice (Mâle)";"Zarbi (?)";"Zarbi (?)"
"Lumivole";"Zarbi (?)";"Zarbi (?)"
"Lovdisc";"Zarbi (?)";"Zarbi (?)"
"Regirock";"Zarbi (?)";"Regirock"
"Camérupt (Femelle)";"Zarbi (?)";"Zarbi (?)"
"Vacilys";"Zarbi (?)";"Vacilys"
"Muciole";"Zarbi (?)";"Zarbi (?)"
"Posipi";"Zarbi (?)";"Posipi"
"Delcatty";"Zarbi (?)";"Delcatty"
"Zarbi (?)";"Deoxys (Vitesse)";"Deoxys (Vitesse)"
"Kyogre";"Zarbi (?)";"Kyogre"
"Charmina (Mâle)";"Zarbi (?)";"Zarbi (?)"
"Latios";"Zarbi (?)";"Latios"
"Galeking";"Zarbi (?)";"Zarbi (?)"
"Chartor";"Zarbi (?)";"Chartor"
