"P1";"P2";"Vainqueur"
"Limaspeed";"Golemastoc";"Golemastoc"
"Brutapode";"Noacier";"Brutapode"
"Feuiloutan";"Frison";"Feuiloutan"
"Bargantua (Motif Rouge)";"Gueriaigle";"Gueriaigle"
"Brutapode";"Baggaïd";"Brutapode"
"Déflaisan (Mâle)";"Darumacho";"Déflaisan (Mâle)"
"Noacier";"Cobaltium";"Noacier"
"Flotoutan";"Limaspeed";"Limaspeed"
"Gigalithe";"Baggaïd";"Gigalithe"
"Sorbouboul";"Boréas (Totémique)";"Boréas (Totémique)"
"Maracachi";"Golemastoc";"Golemastoc"
"Victini";"Vaututrice";"Victini"
"Symbios";"Shaofouine";"Shaofouine"
"Déflaisan (Mâle)";"Lugulabre";"Lugulabre"
"Clamiral";"Aéroptéryx";"Clamiral"
"Manternel";"Viridium";"Viridium"
"Farfaduvet";"Hexagel";"Hexagel"
"Flamoutan";"Sidérella";"Flamoutan"
"Trioxhydre";"Zekrom";"Zekrom"
"Rhinolove";"Fermite";"Rhinolove"
"Karaclée";"Maracachi";"Maracachi"
"Gigalithe";"Nanméouïe";"Gigalithe"
"Mégapagos";"Lakmécygne";"Mégapagos"
"Flotoutan";"Genesect (Normal)";"Genesect (Normal)"
"Flotoutan";"Bétochef";"Bétochef"
"Feuiloutan";"Golemastoc";"Golemastoc"
"Déflaisan (Mâle)";"Kyurem";"Déflaisan (Mâle)"
"Roitiflam";"Zekrom";"Zekrom"
"Maracachi";"Pyrax";"Maracachi"
"Nanméouïe";"Moyade (Mâle)";"Nanméouïe"
"Cryptéro";"Tutankafer";"Cryptéro"
"Léopardus";"Mégapagos";"Léopardus"
"Moyade (Mâle)";"Tranchodon";"Tranchodon"
"Terrakium";"Zekrom";"Zekrom"
"Crapustule";"Lugulabre";"Lugulabre"
"Mégapagos";"Pyrax";"Pyrax"
"Tutankafer";"Vaututrice";"Vaututrice"
"Haydaim (Hiver)";"Shaofouine";"Haydaim (Hiver)"
"Fermite";"Pyrax";"Pyrax"
"Crabaraque";"Boréas (Totémique)";"Crabaraque"
"Judokrak";"Bargantua (Motif Rouge)";"Bargantua (Motif Rouge)"
"Lakmécygne";"Trioxhydre";"Trioxhydre"
"Clamiral";"Flamoutan";"Clamiral"
"Crabaraque";"Noacier";"Noacier"
"Pashmilla";"Démétéros (Totémique)";"Pashmilla"
"Majaspic";"Keldeo (Décidé)";"Majaspic"
"Lugulabre";"Drakkarmin";"Lugulabre"
"Emolga";"Mamanbo";"Emolga"
"Lançargot";"Mygavolt";"Mygavolt"
"Zéblitz";"Zoroark";"Zéblitz"
"Trioxhydre";"Reshiram";"Reshiram"
"Mastouffe";"Farfaduvet";"Mastouffe"
"Déflaisan (Mâle)";"Crocorible";"Déflaisan (Mâle)"
"Maracachi";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Victini";"Minotaupe";"Victini"
"Neitram";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Majaspic";"Feuiloutan";"Majaspic"
"Frison";"Gueriaigle";"Gueriaigle"
"Karaclée";"Terrakium";"Terrakium"
"Moyade (Mâle)";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Baggaïd";"Vaututrice";"Vaututrice"
"Noacier";"Trioxhydre";"Trioxhydre"
"Mastouffe";"Shaofouine";"Shaofouine"
"Roitiflam";"Tranchodon";"Tranchodon"
"Limonde";"Terrakium";"Terrakium"
"Cryptéro";"Pyrax";"Pyrax"
"Judokrak";"Zoroark";"Zoroark"
"Zéblitz";"Karaclée";"Zéblitz"
"Manternel";"Emolga";"Emolga"
"Flotoutan";"Zéblitz";"Zéblitz"
"Trioxhydre";"Pyrax";"Trioxhydre"
"Miasmax";"Mamanbo";"Mamanbo"
"Tranchodon";"Genesect (Normal)";"Tranchodon"
"Aéroptéryx";"Miasmax";"Aéroptéryx"
"Mushana";"Sorbouboul";"Mushana"
"Majaspic";"Léopardus";"Majaspic"
"Manternel";"Aflamanoir";"Manternel"
"Flotoutan";"Minotaupe";"Minotaupe"
"Sorbouboul";"Gaulet";"Sorbouboul"
"Zéblitz";"Meloetta (Chant)";"Zéblitz"
"Lugulabre";"Scalproie";"Lugulabre"
"Tutankafer";"Pyrax";"Pyrax"
"Bétochef";"Aéroptéryx";"Aéroptéryx"
"Moyade (Mâle)";"Meloetta (Chant)";"Moyade (Mâle)"
"Crabaraque";"Moyade (Mâle)";"Crabaraque"
"Feuiloutan";"Drakkarmin";"Feuiloutan"
"Clamiral";"Cobaltium";"Clamiral"
"Roitiflam";"Fermite";"Roitiflam"
"Zoroark";"Genesect (Normal)";"Zoroark"
"Flamoutan";"Limaspeed";"Limaspeed"
"Darumacho";"Cryptéro";"Cryptéro"
"Flamoutan";"Manternel";"Manternel"
"Flamoutan";"Scalproie";"Scalproie"
"Cryptéro";"Genesect (Normal)";"Cryptéro"
"Lançargot";"Reshiram";"Reshiram"
"Mushana";"Lakmécygne";"Lakmécygne"
"Emolga";"Drakkarmin";"Emolga"
"Mushana";"Cryptéro";"Cryptéro"
"Majaspic";"Baggaïd";"Majaspic"
"Rhinolove";"Terrakium";"Terrakium"
"Polagriffe";"Reshiram";"Reshiram"
"Zéblitz";"Pyrax";"Zéblitz"
"Emolga";"Pyrax";"Emolga"
"Léopardus";"Gaulet";"Léopardus"
"Flamoutan";"Symbios";"Symbios"
"Nanméouïe";"Tutankafer";"Tutankafer"
"Farfaduvet";"Terrakium";"Terrakium"
"Polagriffe";"Cobaltium";"Cobaltium"
"Bétochef";"Boréas (Totémique)";"Bétochef"
"Karaclée";"Zoroark";"Karaclée"
"Déflaisan (Mâle)";"Ohmassacre";"Déflaisan (Mâle)"
"Nanméouïe";"Judokrak";"Nanméouïe"
"Manternel";"Pashmilla";"Pashmilla"
"Clamiral";"Bargantua (Motif Rouge)";"Clamiral"
"Léopardus";"Hexagel";"Léopardus"
"Moyade (Mâle)";"Noacier";"Noacier"
"Judokrak";"Meloetta (Chant)";"Judokrak"
"Mégapagos";"Cobaltium";"Mégapagos"
"Frison";"Viridium";"Viridium"
"Tranchodon";"Cobaltium";"Tranchodon"
"Roitiflam";"Kyurem";"Kyurem"
"Darumacho";"Fermite";"Fermite"
"Victini";"Maracachi";"Maracachi"
"Crapustule";"Ohmassacre";"Ohmassacre"
"Aéroptéryx";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Viridium";"Kyurem";"Viridium"
"Ohmassacre";"Tranchodon";"Tranchodon"
"Rhinolove";"Miasmax";"Rhinolove"
"Bétochef";"Brutapode";"Brutapode"
"Brutapode";"Démétéros (Totémique)";"Brutapode"
"Lugulabre";"Polagriffe";"Lugulabre"
"Mushana";"Sidérella";"Mushana"
"Pashmilla";"Sidérella";"Pashmilla"
"Farfaduvet";"Shaofouine";"Shaofouine"
"Brutapode";"Gaulet";"Brutapode"
"Maracachi";"Lançargot";"Maracachi"
"Léopardus";"Flotoutan";"Léopardus"
"Baggaïd";"Sorbouboul";"Baggaïd"
"Crapustule";"Mygavolt";"Mygavolt"
"Clamiral";"Vaututrice";"Clamiral"
"Roitiflam";"Crapustule";"Crapustule"
"Mygavolt";"Golemastoc";"Mygavolt"
"Lançargot";"Frison";"Lançargot"
"Karaclée";"Mygavolt";"Mygavolt"
"Fragilady";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Brutapode";"Bargantua (Motif Rouge)";"Brutapode"
"Gaulet";"Pyrax";"Pyrax"
"Lançargot";"Lugulabre";"Lugulabre"
"Fragilady";"Emolga";"Emolga"
"Rhinolove";"Symbios";"Rhinolove"
"Manternel";"Lugulabre";"Lugulabre"
"Majaspic";"Scalproie";"Majaspic"
"Gaulet";"Limaspeed";"Limaspeed"
"Feuiloutan";"Moyade (Mâle)";"Feuiloutan"
"Minotaupe";"Karaclée";"Karaclée"
"Flotoutan";"Zekrom";"Zekrom"
"Nanméouïe";"Karaclée";"Karaclée"
"Mastouffe";"Judokrak";"Mastouffe"
"Karaclée";"Moyade (Mâle)";"Karaclée"
"Baggaïd";"Moyade (Mâle)";"Moyade (Mâle)"
"Feuiloutan";"Zekrom";"Zekrom"
"Limaspeed";"Viridium";"Viridium"
"Nanméouïe";"Miasmax";"Nanméouïe"
"Aéroptéryx";"Gaulet";"Aéroptéryx"
"Hexagel";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Frison";"Pyrax";"Pyrax"
"Mastouffe";"Darumacho";"Darumacho"
"Bétochef";"Neitram";"Neitram"
"Lakmécygne";"Polagriffe";"Lakmécygne"
"Victini";"Bargantua (Motif Rouge)";"Victini"
"Miradar";"Flotoutan";"Miradar"
"Pashmilla";"Mygavolt";"Mygavolt"
"Nanméouïe";"Boréas (Totémique)";"Boréas (Totémique)"
"Flamoutan";"Karaclée";"Karaclée"
"Fragilady";"Noacier";"Noacier"
"Flamoutan";"Crapustule";"Flamoutan"
"Nanméouïe";"Shaofouine";"Shaofouine"
"Roitiflam";"Mygavolt";"Mygavolt"
"Symbios";"Mygavolt";"Mygavolt"
"Gigalithe";"Pashmilla";"Pashmilla"
"Emolga";"Viridium";"Emolga"
"Crapustule";"Pyrax";"Pyrax"
"Cobaltium";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Gaulet";"Cobaltium";"Cobaltium"
"Rhinolove";"Fragilady";"Fragilady"
"Gueriaigle";"Démétéros (Totémique)";"Gueriaigle"
"Haydaim (Hiver)";"Hexagel";"Haydaim (Hiver)"
"Haydaim (Hiver)";"Neitram";"Haydaim (Hiver)"
"Victini";"Drakkarmin";"Victini"
"Mushana";"Crapustule";"Mushana"
"Nanméouïe";"Polagriffe";"Polagriffe"
"Pashmilla";"Ohmassacre";"Pashmilla"
"Symbios";"Tranchodon";"Tranchodon"
"Gaulet";"Zekrom";"Zekrom"
"Fragilady";"Tranchodon";"Tranchodon"
"Roitiflam";"Farfaduvet";"Roitiflam"
"Miradar";"Aéroptéryx";"Aéroptéryx"
"Clamiral";"Drakkarmin";"Clamiral"
"Aflamanoir";"Pyrax";"Pyrax"
"Brutapode";"Fulguris (Totémique)";"Brutapode"
"Crapustule";"Mamanbo";"Mamanbo"
"Flotoutan";"Pashmilla";"Pashmilla"
"Crocorible";"Aflamanoir";"Aflamanoir"
"Mygavolt";"Boréas (Totémique)";"Mygavolt"
"Crabaraque";"Polagriffe";"Crabaraque"
"Drakkarmin";"Viridium";"Viridium"
"Flamoutan";"Viridium";"Viridium"
"Crapustule";"Crocorible";"Crocorible"
"Nanméouïe";"Aflamanoir";"Aflamanoir"
"Minotaupe";"Baggaïd";"Baggaïd"
"Aéroptéryx";"Drakkarmin";"Aéroptéryx"
"Vaututrice";"Kyurem";"Vaututrice"
"Shaofouine";"Viridium";"Viridium"
"Roitiflam";"Limonde";"Roitiflam"
"Cryptéro";"Zoroark";"Cryptéro"
"Léopardus";"Ohmassacre";"Léopardus"
"Bétochef";"Aflamanoir";"Bétochef"
"Roitiflam";"Pashmilla";"Pashmilla"
"Hexagel";"Zekrom";"Zekrom"
"Mushana";"Limonde";"Mushana"
"Noacier";"Neitram";"Noacier"
"Pyrax";"Zekrom";"Zekrom"
"Miasmax";"Emolga";"Emolga"
"Cryptéro";"Vaututrice";"Cryptéro"
"Sorbouboul";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Lançargot";"Golemastoc";"Golemastoc"
"Lakmécygne";"Gaulet";"Lakmécygne"
"Judokrak";"Farfaduvet";"Judokrak"
"Aflamanoir";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Fragilady";"Tutankafer";"Fragilady"
"Mégapagos";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Mushana";"Reshiram";"Reshiram"
"Clamiral";"Flotoutan";"Clamiral"
"Bétochef";"Reshiram";"Reshiram"
"Mégapagos";"Miasmax";"Mégapagos"
"Sidérella";"Noacier";"Noacier"
"Golemastoc";"Démétéros (Totémique)";"Golemastoc"
"Feuiloutan";"Karaclée";"Karaclée"
"Noacier";"Tranchodon";"Tranchodon"
"Sorbouboul";"Zekrom";"Zekrom"
"Victini";"Fragilady";"Victini"
"Cryptéro";"Noacier";"Noacier"
"Flotoutan";"Cliticlic";"Cliticlic"
"Fragilady";"Crocorible";"Fragilady"
"Polagriffe";"Golemastoc";"Golemastoc"
"Sidérella";"Limaspeed";"Limaspeed"
"Neitram";"Kyurem";"Neitram"
"Brutapode";"Mygavolt";"Mygavolt"
"Darumacho";"Kyurem";"Darumacho"
"Judokrak";"Genesect (Normal)";"Genesect (Normal)"
"Lakmécygne";"Neitram";"Lakmécygne"
"Aéroptéryx";"Ohmassacre";"Aéroptéryx"
"Terrakium";"Reshiram";"Reshiram"
"Mushana";"Farfaduvet";"Mushana"
"Roitiflam";"Pyrax";"Pyrax"
"Fragilady";"Sorbouboul";"Fragilady"
"Lugulabre";"Frison";"Lugulabre"
"Zéblitz";"Bétochef";"Zéblitz"
"Neitram";"Lugulabre";"Lugulabre"
"Farfaduvet";"Vaututrice";"Vaututrice"
"Cliticlic";"Shaofouine";"Cliticlic"
"Cobaltium";"Zekrom";"Zekrom"
"Roitiflam";"Bétochef";"Roitiflam"
"Drakkarmin";"Golemastoc";"Golemastoc"
"Gigalithe";"Aflamanoir";"Gigalithe"
"Farfaduvet";"Mégapagos";"Mégapagos"
"Feuiloutan";"Déflaisan (Mâle)";"Déflaisan (Mâle)"
"Pashmilla";"Trioxhydre";"Pashmilla"
"Tutankafer";"Mamanbo";"Mamanbo"
"Léopardus";"Gueriaigle";"Gueriaigle"
"Fragilady";"Mamanbo";"Fragilady"
"Baggaïd";"Emolga";"Emolga"
"Trioxhydre";"Cobaltium";"Trioxhydre"
"Crapustule";"Sidérella";"Crapustule"
"Judokrak";"Crabaraque";"Crabaraque"
"Gueriaigle";"Fulguris (Totémique)";"Gueriaigle"
"Brutapode";"Terrakium";"Brutapode"
"Flotoutan";"Symbios";"Symbios"
"Mamanbo";"Aflamanoir";"Mamanbo"
"Mushana";"Minotaupe";"Mushana"
"Gueriaigle";"Fermite";"Gueriaigle"
"Victini";"Lakmécygne";"Victini"
"Tranchodon";"Viridium";"Tranchodon"
"Darumacho";"Scalproie";"Scalproie"
"Minotaupe";"Terrakium";"Minotaupe"
"Léopardus";"Baggaïd";"Léopardus"
"Mastouffe";"Aéroptéryx";"Aéroptéryx"
"Shaofouine";"Scalproie";"Shaofouine"
"Ohmassacre";"Limonde";"Ohmassacre"
"Majaspic";"Sorbouboul";"Majaspic"
"Flotoutan";"Gueriaigle";"Gueriaigle"
"Mushana";"Tranchodon";"Tranchodon"
"Déflaisan (Mâle)";"Judokrak";"Déflaisan (Mâle)"
"Limonde";"Golemastoc";"Golemastoc"
"Miradar";"Fragilady";"Fragilady"
"Crapustule";"Judokrak";"Crapustule"
"Mastouffe";"Gigalithe";"Gigalithe"
"Zéblitz";"Minotaupe";"Zéblitz"
"Feuiloutan";"Gueriaigle";"Gueriaigle"
"Crocorible";"Crabaraque";"Crabaraque"
"Bargantua (Motif Rouge)";"Hexagel";"Hexagel"
"Symbios";"Neitram";"Neitram"
"Judokrak";"Moyade (Mâle)";"Judokrak"
"Hexagel";"Frison";"Hexagel"
"Sorbouboul";"Mygavolt";"Mygavolt"
"Clamiral";"Miradar";"Clamiral"
"Majaspic";"Haydaim (Hiver)";"Majaspic"
"Miradar";"Shaofouine";"Shaofouine"
"Gigalithe";"Bargantua (Motif Rouge)";"Gigalithe"
"Pashmilla";"Polagriffe";"Pashmilla"
"Roitiflam";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Haydaim (Hiver)";"Gaulet";"Haydaim (Hiver)"
"Cryptéro";"Gueriaigle";"Gueriaigle"
"Victini";"Aflamanoir";"Victini"
"Brutapode";"Reshiram";"Brutapode"
"Baggaïd";"Lugulabre";"Baggaïd"
"Hexagel";"Scalproie";"Hexagel"
"Noacier";"Hexagel";"Noacier"
"Feuiloutan";"Cobaltium";"Cobaltium"
"Léopardus";"Cobaltium";"Léopardus"
"Gigalithe";"Rhinolove";"Gigalithe"
"Lakmécygne";"Fermite";"Lakmécygne"
"Tutankafer";"Ohmassacre";"Tutankafer"
"Rhinolove";"Scalproie";"Scalproie"
"Terrakium";"Meloetta (Chant)";"Terrakium"
"Aflamanoir";"Terrakium";"Terrakium"
"Mushana";"Viridium";"Viridium"
"Brutapode";"Frison";"Brutapode"
"Karaclée";"Genesect (Normal)";"Genesect (Normal)"
"Rhinolove";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Zéblitz";"Gueriaigle";"Zéblitz"
"Clamiral";"Fragilady";"Clamiral"
"Farfaduvet";"Mamanbo";"Mamanbo"
"Gigalithe";"Mygavolt";"Mygavolt"
"Bargantua (Motif Rouge)";"Trioxhydre";"Trioxhydre"
"Feuiloutan";"Baggaïd";"Baggaïd"
"Gaulet";"Fermite";"Fermite"
"Flotoutan";"Miasmax";"Flotoutan"
"Emolga";"Trioxhydre";"Emolga"
"Clamiral";"Pashmilla";"Clamiral"
"Roitiflam";"Karaclée";"Roitiflam"
"Haydaim (Hiver)";"Drakkarmin";"Haydaim (Hiver)"
"Victini";"Crabaraque";"Victini"
"Gueriaigle";"Meloetta (Chant)";"Gueriaigle"
"Zoroark";"Neitram";"Zoroark"
"Maracachi";"Symbios";"Maracachi"
"Déflaisan (Mâle)";"Sidérella";"Déflaisan (Mâle)"
"Crocorible";"Pashmilla";"Pashmilla"
"Crabaraque";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Brutapode";"Drakkarmin";"Brutapode"
"Sidérella";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Rhinolove";"Crabaraque";"Crabaraque"
"Déflaisan (Mâle)";"Tutankafer";"Déflaisan (Mâle)"
"Déflaisan (Mâle)";"Sorbouboul";"Déflaisan (Mâle)"
"Bargantua (Motif Rouge)";"Polagriffe";"Bargantua (Motif Rouge)"
"Zéblitz";"Pashmilla";"Zéblitz"
"Bétochef";"Farfaduvet";"Bétochef"
"Manternel";"Mamanbo";"Manternel"
"Lançargot";"Pyrax";"Pyrax"
"Karaclée";"Darumacho";"Karaclée"
"Zéblitz";"Polagriffe";"Zéblitz"
"Bétochef";"Miasmax";"Bétochef"
"Karaclée";"Boréas (Totémique)";"Boréas (Totémique)"
"Mygavolt";"Meloetta (Chant)";"Mygavolt"
"Crocorible";"Symbios";"Symbios"
"Maracachi";"Aflamanoir";"Maracachi"
"Karaclée";"Gaulet";"Karaclée"
"Victini";"Lugulabre";"Lugulabre"
"Golemastoc";"Scalproie";"Golemastoc"
"Brutapode";"Limonde";"Brutapode"
"Majaspic";"Moyade (Mâle)";"Majaspic"
"Cryptéro";"Zekrom";"Zekrom"
"Judokrak";"Vaututrice";"Vaututrice"
"Mamanbo";"Polagriffe";"Mamanbo"
"Roitiflam";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Mastouffe";"Cobaltium";"Cobaltium"
"Sorbouboul";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Miradar";"Flamoutan";"Flamoutan"
"Crocorible";"Emolga";"Emolga"
"Symbios";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Manternel";"Polagriffe";"Polagriffe"
"Bargantua (Motif Rouge)";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Roitiflam";"Tutankafer";"Tutankafer"
"Fermite";"Boréas (Totémique)";"Boréas (Totémique)"
"Bargantua (Motif Rouge)";"Gaulet";"Bargantua (Motif Rouge)"
"Victini";"Rhinolove";"Victini"
"Symbios";"Lugulabre";"Lugulabre"
"Léopardus";"Golemastoc";"Léopardus"
"Bargantua (Motif Rouge)";"Baggaïd";"Baggaïd"
"Farfaduvet";"Noacier";"Noacier"
"Rhinolove";"Darumacho";"Rhinolove"
"Crapustule";"Miasmax";"Crapustule"
"Déflaisan (Mâle)";"Brutapode";"Brutapode"
"Zoroark";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Rhinolove";"Mygavolt";"Mygavolt"
"Brutapode";"Pyrax";"Brutapode"
"Manternel";"Boréas (Totémique)";"Boréas (Totémique)"
"Flotoutan";"Boréas (Totémique)";"Boréas (Totémique)"
"Majaspic";"Flotoutan";"Majaspic"
"Farfaduvet";"Zoroark";"Zoroark"
"Minotaupe";"Drakkarmin";"Minotaupe"
"Emolga";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Léopardus";"Lakmécygne";"Léopardus"
"Shaofouine";"Genesect (Normal)";"Shaofouine"
"Bargantua (Motif Rouge)";"Limaspeed";"Limaspeed"
"Mastouffe";"Ohmassacre";"Ohmassacre"
"Baggaïd";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Rhinolove";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Aéroptéryx";"Cobaltium";"Aéroptéryx"
"Déflaisan (Mâle)";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Bétochef";"Drakkarmin";"Bétochef"
"Léopardus";"Judokrak";"Léopardus"
"Tutankafer";"Frison";"Tutankafer"
"Majaspic";"Clamiral";"Clamiral"
"Maracachi";"Polagriffe";"Maracachi"
"Karaclée";"Trioxhydre";"Trioxhydre"
"Limonde";"Reshiram";"Reshiram"
"Mamanbo";"Genesect (Normal)";"Genesect (Normal)"
"Manternel";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Aflamanoir";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Flotoutan";"Darumacho";"Darumacho"
"Haydaim (Hiver)";"Ohmassacre";"Haydaim (Hiver)"
"Déflaisan (Mâle)";"Zéblitz";"Zéblitz"
"Sorbouboul";"Mamanbo";"Mamanbo"
"Crabaraque";"Emolga";"Emolga"
"Mastouffe";"Sorbouboul";"Sorbouboul"
"Maracachi";"Sidérella";"Maracachi"
"Crabaraque";"Tranchodon";"Tranchodon"
"Feuiloutan";"Mamanbo";"Mamanbo"
"Mastouffe";"Bargantua (Motif Rouge)";"Mastouffe"
"Majaspic";"Shaofouine";"Majaspic"
"Tranchodon";"Golemastoc";"Tranchodon"
"Léopardus";"Cliticlic";"Léopardus"
"Aéroptéryx";"Pashmilla";"Aéroptéryx"
"Cryptéro";"Gaulet";"Cryptéro"
"Tranchodon";"Boréas (Totémique)";"Tranchodon"
"Cobaltium";"Meloetta (Chant)";"Cobaltium"
"Victini";"Sorbouboul";"Victini"
"Léopardus";"Limonde";"Léopardus"
"Manternel";"Bargantua (Motif Rouge)";"Manternel"
"Lançargot";"Hexagel";"Hexagel"
"Darumacho";"Gueriaigle";"Gueriaigle"
"Sorbouboul";"Viridium";"Viridium"
"Maracachi";"Fulguris (Totémique)";"Maracachi"
"Léopardus";"Sidérella";"Léopardus"
"Minotaupe";"Manternel";"Manternel"
"Aéroptéryx";"Limonde";"Aéroptéryx"
"Darumacho";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Mushana";"Emolga";"Emolga"
"Darumacho";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Miasmax";"Sorbouboul";"Sorbouboul"
"Mastouffe";"Pashmilla";"Pashmilla"
"Nanméouïe";"Darumacho";"Darumacho"
"Lakmécygne";"Viridium";"Lakmécygne"
"Clamiral";"Mégapagos";"Clamiral"
"Zéblitz";"Nanméouïe";"Zéblitz"
"Karaclée";"Polagriffe";"Karaclée"
"Nanméouïe";"Maracachi";"Maracachi"
"Sidérella";"Ohmassacre";"Ohmassacre"
"Symbios";"Kyurem";"Symbios"
"Tutankafer";"Lançargot";"Lançargot"
"Lançargot";"Polagriffe";"Lançargot"
"Léopardus";"Aflamanoir";"Léopardus"
"Flotoutan";"Hexagel";"Hexagel"
"Limaspeed";"Drakkarmin";"Limaspeed"
"Flamoutan";"Cobaltium";"Cobaltium"
"Crapustule";"Bargantua (Motif Rouge)";"Bargantua (Motif Rouge)"
"Léopardus";"Démétéros (Totémique)";"Léopardus"
"Feuiloutan";"Rhinolove";"Feuiloutan"
"Frison";"Fermite";"Frison"
"Crapustule";"Polagriffe";"Polagriffe"
"Feuiloutan";"Aéroptéryx";"Aéroptéryx"
"Cliticlic";"Terrakium";"Cliticlic"
"Miradar";"Hexagel";"Hexagel"
"Brutapode";"Lugulabre";"Brutapode"
"Farfaduvet";"Cryptéro";"Cryptéro"
"Mamanbo";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Crabaraque";"Gaulet";"Crabaraque"
"Flotoutan";"Ohmassacre";"Ohmassacre"
"Mushana";"Gaulet";"Mushana"
"Fermite";"Cobaltium";"Cobaltium"
"Manternel";"Shaofouine";"Shaofouine"
"Déflaisan (Mâle)";"Miasmax";"Déflaisan (Mâle)"
"Emolga";"Démétéros (Totémique)";"Emolga"
"Haydaim (Hiver)";"Terrakium";"Haydaim (Hiver)"
"Flamoutan";"Frison";"Frison"
"Majaspic";"Miasmax";"Majaspic"
"Cryptéro";"Mygavolt";"Mygavolt"
"Lançargot";"Ohmassacre";"Lançargot"
"Maracachi";"Neitram";"Maracachi"
"Lançargot";"Trioxhydre";"Trioxhydre"
"Maracachi";"Moyade (Mâle)";"Maracachi"
"Moyade (Mâle)";"Gueriaigle";"Gueriaigle"
"Cryptéro";"Lakmécygne";"Cryptéro"
"Tranchodon";"Limonde";"Tranchodon"
"Cryptéro";"Miasmax";"Cryptéro"
"Vaututrice";"Genesect (Normal)";"Vaututrice"
"Mastouffe";"Flamoutan";"Flamoutan"
"Manternel";"Drakkarmin";"Manternel"
"Manternel";"Frison";"Manternel"
"Ohmassacre";"Boréas (Totémique)";"Ohmassacre"
"Karaclée";"Lakmécygne";"Lakmécygne"
"Bétochef";"Limaspeed";"Limaspeed"
"Crapustule";"Manternel";"Manternel"
"Flamoutan";"Bargantua (Motif Rouge)";"Flamoutan"
"Roitiflam";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Hexagel";"Cobaltium";"Cobaltium"
"Aéroptéryx";"Noacier";"Aéroptéryx"
"Flamoutan";"Noacier";"Noacier"
"Clamiral";"Mushana";"Clamiral"
"Clamiral";"Kyurem";"Clamiral"
"Moyade (Mâle)";"Terrakium";"Terrakium"
"Flotoutan";"Fermite";"Flotoutan"
"Manternel";"Vaututrice";"Vaututrice"
"Manternel";"Tranchodon";"Tranchodon"
"Miradar";"Cliticlic";"Cliticlic"
"Sidérella";"Neitram";"Neitram"
"Miradar";"Polagriffe";"Polagriffe"
"Pashmilla";"Moyade (Mâle)";"Pashmilla"
"Gigalithe";"Brutapode";"Brutapode"
"Shaofouine";"Reshiram";"Reshiram"
"Crapustule";"Drakkarmin";"Crapustule"
"Majaspic";"Gigalithe";"Majaspic"
"Léopardus";"Pyrax";"Pyrax"
"Miradar";"Pashmilla";"Pashmilla"
"Lugulabre";"Démétéros (Totémique)";"Lugulabre"
"Noacier";"Frison";"Noacier"
"Emolga";"Reshiram";"Reshiram"
"Déflaisan (Mâle)";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Miradar";"Meloetta (Chant)";"Miradar"
"Bargantua (Motif Rouge)";"Crabaraque";"Crabaraque"
"Mushana";"Mégapagos";"Mushana"
"Zéblitz";"Mégapagos";"Zéblitz"
"Farfaduvet";"Baggaïd";"Baggaïd"
"Tutankafer";"Viridium";"Viridium"
"Flotoutan";"Gigalithe";"Gigalithe"
"Zoroark";"Ohmassacre";"Zoroark"
"Flamoutan";"Gueriaigle";"Gueriaigle"
"Limonde";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Mégapagos";"Vaututrice";"Vaututrice"
"Clamiral";"Déflaisan (Mâle)";"Clamiral"
"Bétochef";"Zekrom";"Zekrom"
"Feuiloutan";"Trioxhydre";"Trioxhydre"
"Limaspeed";"Vaututrice";"Vaututrice"
"Baggaïd";"Cryptéro";"Cryptéro"
"Flotoutan";"Aéroptéryx";"Aéroptéryx"
"Miradar";"Gigalithe";"Gigalithe"
"Gigalithe";"Scalproie";"Gigalithe"
"Miasmax";"Mygavolt";"Mygavolt"
