Numéro;Nom;Forme;Principale;Génération;Evolue;Sprite;Type.1;Type.2;PV;ATT;DEF;SATT;SDEF;VIT;Talent.1;Talent.2;Talent.3;Talent.caché;Talent.caché.2;Name;Poids;Taille;Taux.de.capture;Reproduction.1;Reproduction.2;Eclosion;Taux.mâles;Gain.exp;Espèce;EV;Sous.évolution;Violet;Team;Interdit;Pokemon
56;Férosinge;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/056.png;Combat;;40;80;35;35;45;70;Colérique;Esprit Vital;;Acharné;;Mankey;28;0.5;190;Terrestre;;20;50;Moyennement rapide;Porsinge;ATT +1;;TRUE;FALSE;NA;Férosinge
57;Colossinge;;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/057.png;Combat;;65;105;60;60;70;95;Colérique;Esprit Vital;;Acharné;;Primeape;32;1;75;Terrestre;;20;50;Moyennement rapide;Porsinge;ATT +2;Férosinge (Niveau 28);TRUE;FALSE;NA;Colossinge
58;Caninos;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/058.png;Feu;;55;70;45;70;50;60;Intimidation;Torche;;Coeur Noble;;Growlithe;19;0.7;190;Terrestre;;20;75;Lent;Chiot;ATT +1;;TRUE;FALSE;NA;Caninos
58;Caninos;Hisui;1;8;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/058-h.png;Feu;Roche;60;7;45;65;50;55;Intimidation;Torche;;Tête de Roc;;Hisuian Growlithe;22.7;0.8;190;Terrestre;;NA;75;Lent;Espion;;;TRUE;FALSE;NA;Caninos (Hisui)
59;Arcanin;;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/059.png;Feu;;90;110;80;100;80;95;Intimidation;Torche;;Coeur Noble;;Arcanine;155;1.9;75;Terrestre;;20;75;Lent;Légendaire;ATT +2;Caninos (Pierre Feu);TRUE;FALSE;NA;Arcanin
59;Arcanin;Hisui;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/059-h.png;Feu;Roche;95;115;80;95;80;90;Intimidation;Torche;;Tête de Roc;;Hisuian Arcanine;168;2;75;;;NA;75;Lent;Légendaire;;Caninos Hisui (Pierre Feu);TRUE;FALSE;NA;Arcanin (Hisui)
60;Ptitard;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/060.png;Eau;;40;50;40;40;40;90;Absorb Eau;Moiteur;;Glissade;;Poliwag;12.4;0.6;255;Aquatique 1;;20;50;Moyennement lent;Têtard;VIT +1;;TRUE;FALSE;NA;Ptitard
61;Têtarte;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/061.png;Eau;;65;65;65;50;50;90;Absorb Eau;Moiteur;;Glissade;;Poliwhirl;20;1;120;Aquatique 1;;20;50;Moyennement lent;Têtard;VIT +2;Ptitard (Niveau 25);TRUE;FALSE;NA;Têtarte
62;Tartard;;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/062.png;Eau;Combat;90;95;95;70;90;70;Absorb Eau;Moiteur;;Glissade;;Poliwrath;54;1.3;45;Aquatique 1;;20;50;Moyennement lent;Têtard;DEF +3;Têtarte (Pierre Eau);TRUE;FALSE;NA;Tartard
63;Abra;;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/abra.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Abra
64;Kadabra;Mâle;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/kadabra.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kadabra (Mâle)
64;Kadabra;Femelle;0;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/kadabra-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kadabra (Femelle)
65;Alakazam;Mâle;1;1;FALSE;https://img.pokemondb.net/sprites/legends-arceus/normal/alakazam.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Alakazam (Mâle)
65;Alakazam;Femelle;0;1;FALSE;https://img.pokemondb.net/sprites/legends-arceus/normal/alakazam-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Alakazam (Femelle)
65;Alakazam;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/alakazam-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Alakazam (Mega)
66;Machoc;;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/machop.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Machoc
67;Machopeur;;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/machoke.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Machopeur
68;Mackogneur;;1;1;FALSE;https://img.pokemondb.net/sprites/legends-arceus/normal/machamp.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Mackogneur
68;Mackogneur;Gigamax;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/machamp-gigantamax.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Mackogneur (Gigamax)
69;Chétiflor;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/069.png;Plante;Poison;50;75;35;70;30;40;Chlorophylle;;;Gloutonnerie;;Bellsprout;4;0.7;255;Végétal;;20;50;Moyennement lent;Fleur;ATT +1;;TRUE;FALSE;NA;Chétiflor
70;Boustiflor;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/070.png;Plante;Poison;65;90;50;85;45;55;Chlorophylle;;;Gloutonnerie;;Weepinbell;6.4;1;120;Végétal;;20;50;Moyennement lent;Carnivore;ATT +2;Chétiflor (Niveau 21);TRUE;FALSE;NA;Boustiflor
71;Empiflor;;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/071.png;Plante;Poison;80;105;65;100;70;70;Chlorophylle;;;Gloutonnerie;;Victreebel;15.5;1.7;45;Végétal;;20;50;Moyennement lent;Carnivore;ATT +3;Boustiflor (Pierre Plante);TRUE;FALSE;NA;Empiflor
72;Tentacool;;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/tentacool.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Tentacool
73;Tentacruel;;1;1;FALSE;https://img.pokemondb.net/sprites/legends-arceus/normal/tentacruel.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Tentacruel
74;Racaillou;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/074.png;Roche;Sol;40;80;100;30;30;20;Fermeté;Tête de Roc;;Voile Sable;;Geodude;20;0.4;255;Minéral;;15;50;Moyennement lent;Roche;DEF +1;;TRUE;FALSE;NA;Racaillou
74;Racaillou;Alola;1;7;TRUE;https://www.serebii.net/scarletviolet/pokemon/074-a.png;Roche;Electrik;40;80;100;30;30;20;Fermeté;Magnépiège;;Peau Electrique;;Alolan Geodude;20.3;0.4;255;Minéral;;15;50;Moyennement lent;Roche;DEF +1;;TRUE;FALSE;NA;Racaillou (Alola)
75;Gravalanch;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/075.png;Roche;Sol;55;95;115;45;45;35;Fermeté;Tête de Roc;;Voile Sable;;Graveler;105;1;120;Minéral;;15;50;Moyennement lent;Roche;DEF +2;Racaillou (Niveau 25);TRUE;FALSE;NA;Gravalanch
75;Gravalanch;Alola;1;7;TRUE;https://www.serebii.net/scarletviolet/pokemon/075-a.png;Roche;Electrik;55;95;115;45;45;35;Fermeté;Magnépiège;;Peau Electrique;;Alolan Graveler;110;1;120;Minéral;;15;50;Moyennement lent;Roche;DEF +2;Racaillou Alola (Niveau 25);TRUE;FALSE;NA;Gravalanch (Alola)
76;Grolem;;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/076.png;Roche;Sol;80;120;130;55;65;45;Fermeté;Tête de Roc;;Voile Sable;;Golem;300;1.4;45;Minéral;;15;50;Moyennement lent;Titanesque;DEF +3;Gravalanch (Echange);TRUE;FALSE;NA;Grolem
76;Grolem;Alola;1;7;FALSE;https://www.serebii.net/scarletviolet/pokemon/076-a.png;Roche;Electrik;80;120;130;55;65;45;Fermeté;Magnépiège;;Peau Electrique;;Alolan Golem;316;1.7;45;Minéral;;15;50;Moyennement lent;Titanesque;DEF +3;Gravalanch Alola (Echange);TRUE;FALSE;NA;Grolem (Alola)
77;Ponyta;;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/ponyta.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Ponyta
77;Ponyta;Galar;1;8;TRUE;https://img.pokemondb.net/sprites/home/normal/ponyta-galarian.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Ponyta (Galar)
78;Galopa;;1;1;FALSE;https://img.pokemondb.net/sprites/legends-arceus/normal/rapidash.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Galopa
78;Galopa;Galar;1;8;FALSE;https://img.pokemondb.net/sprites/home/normal/rapidash-galarian.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Galopa (Galar)
79;Ramoloss;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/079.png;Eau;Psy;90;65;65;40;40;15;Benêt;Tempo Perso;;Régé-Force;;Slowpoke;36;1.2;190;Monstrueux;Aquatique 1;20;50;Moyennement rapide;Crétin;PV +1;;TRUE;FALSE;NA;Ramoloss
79;Ramoloss;Galar;1;8;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/079-g.png;Psy;;90;65;65;40;40;15;Gloutonnerie;Tempo Perso;;Régé-Force;;Galarian Slowpoke;36;1.2;190;Monstrueux;Aquatique 1;20;50;Moyennement rapide;Crétin;PV +1;;TRUE;FALSE;NA;Ramoloss (Galar)
80;Flagadoss;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/080.png;Eau;Psy;95;75;110;100;80;30;Benêt;Tempo Perso;;Régé-Force;;Slowbro;78.5;1.6;75;Monstrueux;Aquatique 1;20;50;Moyennement rapide;Symbiose;DEF +2;Ramoloss (Niveau 37);TRUE;FALSE;NA;Flagadoss
80;Flagadoss;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/slowbro-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Flagadoss (Mega)
80;Flagadoss;Galar;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/080-g.png;Poison;Psy;95;100;95;100;70;30;Tir Vif;Tempo Perso;;Régé-Force;;Galarian Slowbro;70.5;1.6;75;Aquatique 1;Monstrueux;20;50;Moyennement rapide;Symbiose;DEF +2;;TRUE;FALSE;NA;Flagadoss (Galar)
81;Magnéti;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/081.png;Electrik;Acier;25;35;70;95;55;45;Fermeté;Magnépiège;;Analyste;;Magnemite;6;0.3;192;Minéral;;20;NA;Moyennement rapide;Magnétique;SATT +1;;TRUE;FALSE;NA;Magnéti
82;Magnéton;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/082.png;Electrik;Acier;50;60;95;120;70;70;Fermeté;Magnépiège;;Analyste;;Magneton;60;1;60;Minéral;;20;NA;Moyennement rapide;Magnétique;SATT +2;Magnéti (Niveau 30);TRUE;FALSE;NA;Magnéton
83;Canarticho;;1;1;FALSE;https://img.pokemondb.net/sprites/home/normal/farfetchd.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Canarticho
83;Canarticho;Galar;1;8;TRUE;https://img.pokemondb.net/sprites/home/normal/farfetchd-galarian.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Canarticho (Galar)
84;Doduo;Mâle;1;1;TRUE;https://img.pokemondb.net/sprites/home/normal/doduo.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Doduo (Mâle)
84;Doduo;Femelle;0;1;TRUE;https://img.pokemondb.net/sprites/home/normal/doduo-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Doduo (Femelle)
85;Dodrio;Mâle;1;1;FALSE;https://img.pokemondb.net/sprites/home/normal/dodrio.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Dodrio (Mâle)
85;Dodrio;Femelle;0;1;FALSE;https://img.pokemondb.net/sprites/home/normal/dodrio-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Dodrio (Femelle)
86;Otaria;;1;1;TRUE;https://img.pokemondb.net/sprites/home/normal/seel.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Otaria
87;Lamantine;;1;1;FALSE;https://img.pokemondb.net/sprites/home/normal/dewgong.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Lamantine
88;Tadmorv;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/088.png;Poison;;80;80;50;40;50;25;Glue;Puanteur;;Toxitouche;;Grimer;30;0.9;190;Amorphe;;20;50;Moyennement rapide;Dégueu;PV +1;;TRUE;FALSE;NA;Tadmorv
88;Tadmorv;Alola;1;7;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/088-a.png;Poison;Ténèbres;80;80;50;40;50;25;Gloutonnerie;Toxitouche;;Osmose;;Alolan Grimer;42;0.7;190;Amorphe;;20;50;Moyennement rapide;Dégueu;PV +1;;TRUE;FALSE;NA;Tadmorv (Alola)
89;Grotadmorv;;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/089.png;Poison;;105;105;75;65;100;50;Glue;Puanteur;;Toxitouche;;Muk;30;1.2;75;Amorphe;;20;50;Moyennement rapide;Dégueu;PV +1 / ATT +1;Tadmorv (Niveau 38);TRUE;FALSE;NA;Grotadmorv
89;Grotadmorv;Alola;1;7;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/089-a.png;Poison;Ténèbres;105;105;75;65;100;50;Gloutonnerie;Toxitouche;;Osmose;;Alolan Muk;52;1;75;Amorphe;;20;50;Moyennement rapide;Dégueu;PV +1 / ATT +1;Tadmorv Alola (Niveau 38);TRUE;FALSE;NA;Grotadmorv (Alola)
90;Kokiyas;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/090.png;Eau;;30;65;100;45;25;40;Coque Armure;Multi-Coups;;Envelocape;;Shellder;4;0.3;190;Aquatique 3;;20;50;Lent;Bivalve;DEF +1;;TRUE;FALSE;NA;Kokiyas
91;Crustabri;;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/091.png;Eau;Glace;50;95;180;85;45;70;Coque Armure;Multi-Coups;;Envelocape;;Cloyster;132.5;1.5;60;Aquatique 3;;20;50;Lent;Bivalve;DEF +2;Kokiyas (Pierre Eau);TRUE;FALSE;NA;Crustabri
92;Fantominus;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/092.png;Spectre;Poison;30;35;30;100;35;80;Lévitation;;;;;Gastly;0.1;1.3;190;Amorphe;;20;50;Moyennement lent;Gaz;SATT +1;;TRUE;FALSE;NA;Fantominus
93;Spectrum;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/093.png;Spectre;Poison;45;50;45;115;55;95;Lévitation;;;;;Haunter;0.1;1.6;90;Amorphe;;20;50;Moyennement lent;Gaz;SATT +2;Fantominus (Niveau 25);TRUE;FALSE;NA;Spectrum
94;Ectoplasma;;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/094.png;Spectre;Poison;60;65;60;130;75;110;Corps Maudit;;;;;Gengar;40.5;1.5;45;Amorphe;;20;50;Moyennement lent;Ombre;SATT +3;Spectrum (Echange);TRUE;FALSE;NA;Ectoplasma
94;Ectoplasma;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/gengar-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Ectoplasma (Mega)
94;Ectoplasma;Gigamax;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/gengar-gigantamax.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Ectoplasma (Gigamax)
95;Onix;;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/onix.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Onix
96;Soporifik;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/096.png;Psy;;60;48;45;43;90;42;Insomnia;Prédiction;;Attention;;Drowzee;32.4;1;190;Humanoïde;;20;50;Moyennement rapide;Hypnose;SDEF +1;;TRUE;FALSE;NA;Soporifik
97;Hypnomade;Mâle;0;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/097.png;Psy;;85;73;70;73;115;67;Insomnia;Prédiction;;Attention;;Hypno;75.6;1.6;75;Humanoïde;;20;50;Moyennement rapide;Hypnose;SDEF +2;Soporifik (Niveau 26);TRUE;FALSE;NA;Hypnomade (Mâle)
97;Hypnomade;Femelle;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/097-f.png;Psy;;85;73;70;73;115;67;Insomnia;Prédiction;;Attention;;Hypno;75.6;1.6;75;Humanoïde;;20;50;Moyennement rapide;Hypnose;SDEF +2;Soporifik (Niveau 26);TRUE;FALSE;NA;Hypnomade (Femelle)
98;Krabby;;1;1;TRUE;https://img.pokemondb.net/sprites/home/normal/krabby.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Krabby
99;Krabboss;;1;1;FALSE;https://img.pokemondb.net/sprites/home/normal/kingler.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Krabboss
99;Krabboss;Gigamax;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/kingler-gigantamax.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Krabboss (Gigamax)
100;Voltorbe;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/100.png;Electrik;;40;30;50;55;55;100;Anti-Bruit;Statik;;Boom Final;;Voltorb;10.4;0.5;190;Minéral;;20;NA;Moyennement rapide;Balle;VIT +1;;TRUE;FALSE;NA;Voltorbe
100;Voltorbe;Hisui;1;8;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/100-h.png;Electrik;Plante;40;30;50;55;55;100;Anti-Bruit;Statik;;Boom Final;;Hisuian Voltorb;13;0.5;190;;;NA;NA;Moyennement rapide;Sphère;;;TRUE;FALSE;NA;Voltorbe (Hisui)
101;Electrode;;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/101.png;Electrik;;60;50;70;80;80;150;Anti-Bruit;Statik;;Boom Final;;Electrode;66.6;1.2;60;Minéral;;20;NA;Moyennement rapide;Balle;VIT +2;Electrode (Niveau 30);TRUE;FALSE;NA;Electrode
101;Electrode;Hisui;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/101-h.png;Electrik;Plante;60;50;70;80;80;150;Anti-Bruit;Statik;;Boom Final;;Hisuian Electrode;71;1.2;60;;;NA;NA;Moyennement rapide;Sphère;;Voltorbe Hisui (Pierre Plante);TRUE;FALSE;NA;Electrode (Hisui)
102;Noeunoeuf;;1;1;TRUE;https://img.pokemondb.net/sprites/home/normal/exeggcute.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Noeunoeuf
103;Noadkoko;;1;1;FALSE;https://img.pokemondb.net/sprites/home/normal/exeggutor.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Noadkoko
103;Noadkoko;Alola;1;7;FALSE;https://img.pokemondb.net/sprites/home/normal/exeggutor-alolan.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Noadkoko (Alola)
104;Osselait;;1;1;TRUE;https://img.pokemondb.net/sprites/home/normal/cubone.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Osselait
105;Ossatueur;;1;1;FALSE;https://img.pokemondb.net/sprites/home/normal/marowak.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Ossatueur
105;Ossatueur;Alola;1;7;FALSE;https://img.pokemondb.net/sprites/home/normal/marowak-alolan.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Ossatueur (Alola)
106;Kicklee;;1;1;FALSE;https://img.pokemondb.net/sprites/home/normal/hitmonlee.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kicklee
107;Tygnon;;1;1;FALSE;https://img.pokemondb.net/sprites/home/normal/hitmonchan.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Tygnon
108;Excelangue;;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/lickitung.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Excelangue
109;Smogo;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/109.png;Poison;;40;65;95;60;45;35;Lévitation;Gaz Inhibiteur;;Créa-Brume;;Koffing;1;0.6;190;Amorphe;;20;50;Moyennement rapide;Gaz Mortel;DEF +1;;TRUE;FALSE;NA;Smogo
110;Smogogo;;1;1;FALSE;https://www.serebii.net/scarletviolet/pokemon/110.png;Poison;;65;90;120;85;70;60;Lévitation;Gaz Inhibiteur;;Puanteur;;Weezing;9.5;1.2;60;Amorphe;;20;50;Moyennement rapide;Gaz Mortel;DEF +2;Smogo (Niveau 35);TRUE;FALSE;NA;Smogogo
110;Smogogo;Galar;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/110-g.png;Poison;Fée;65;90;120;85;70;60;Gaz Inhibiteur;Lévitation;;Créa-Brume;;Galarian Weezing;16;3;60;Amorphe;;20;50;Moyennement rapide;Gaz Mortel;DEF +2;Smogo (capturé à Galar, Niveau 35);TRUE;FALSE;NA;Smogogo (Galar)
111;Rhinocorne;Mâle;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/rhyhorn.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Rhinocorne (Mâle)
111;Rhinocorne;Femelle;0;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/rhyhorn-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Rhinocorne (Femelle)
112;Rhinoféros;Mâle;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/rhydon.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Rhinoféros (Mâle)
112;Rhinoféros;Femelle;0;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/rhydon-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Rhinoféros (Femelle)
113;Leveinard;;1;1;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/113.png;Normal;;250;5;5;35;105;50;Médic Nature;Sérénité;;Coeur Soin;;Chansey;34.6;1.1;30;Féerique;;40;0;Rapide;Oeuf;PV +2;Ptiravi (Niveau jour avec pierre ovale);TRUE;FALSE;NA;Leveinard
114;Saquedeneu;;1;1;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/tangela.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Saquedeneu
115;Kangourex;;1;1;FALSE;https://img.pokemondb.net/sprites/home/normal/kangaskhan.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kangourex
115;Kangourex;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/kangaskhan-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kangourex (Mega)
116;Hypotrempe;;1;1;TRUE;https://img.pokemondb.net/sprites/home/normal/horsea.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Hypotrempe
117;Hypocéan;;1;1;TRUE;https://img.pokemondb.net/sprites/home/normal/seadra.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Hypocéan
118;Poissirène;Mâle;1;1;TRUE;https://img.pokemondb.net/sprites/home/normal/goldeen.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Poissirène (Mâle)
118;Poissirène;Femelle;0;1;TRUE;https://img.pokemondb.net/sprites/home/normal/goldeen-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Poissirène (Femelle)
119;Poissoroy;Mâle;1;1;FALSE;https://img.pokemondb.net/sprites/home/normal/seaking.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Poissoroy (Mâle)
119;Poissoroy;Femelle;0;1;FALSE;https://img.pokemondb.net/sprites/home/normal/seaking-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Poissoroy (Femelle)
